260,310,1,82,218,345,184,296,1321,52
12,276,312,161,162,37,322,171,3155,52
202,103,191,152,348,149,205,94,865,53
45,206,18,15,0,195,187,2,1021,53
265,20,55,185,44,157,296,13,1116,53
54,363,200,374,304,114,51,137,1205,53
204,329,13,383,258,236,257,223,1761,54
169,32,58,343,113,106,9,187,1948,54
221,101,0,294,330,330,273,186,2572,54
76,327,369,238,34,144,381,294,3881,54
171,153,284,50,243,238,94,113,323,55
170,388,14,286,147,276,341,189,590,55
222,234,333,205,331,224,28,6,632,55
355,371,156,260,377,306,288,9,1913,55
258,78,375,49,87,247,113,154,157,56
187,250,99,347,202,396,147,217,1675,56
308,380,14,182,230,196,39,270,2228,56
271,311,240,256,227,168,18,93,3292,56
357,389,61,177,256,280,76,86,115,57
101,273,90,129,363,154,97,185,2079,57
361,97,84,290,269,360,374,286,3134,57
168,129,320,195,199,71,240,5,3266,57
26,227,164,119,46,166,162,145,1269,58
330,138,376,25,290,33,183,317,3041,58
315,137,244,15,168,58,385,83,3183,58
224,206,232,38,115,205,45,73,3805,58
129,68,82,138,11,376,372,203,506,59
69,234,294,279,281,99,223,207,619,59
84,320,73,17,82,103,109,391,3191,59
217,17,132,325,55,275,101,170,3678,59
25,189,92,366,187,192,73,249,283,60
28,248,20,36,364,290,357,109,370,60
111,384,55,173,314,56,85,206,1426,60
72,161,44,127,360,168,140,185,3575,60
212,398,265,298,237,340,218,353,322,61
377,64,122,152,11,343,46,120,2170,61
380,155,104,350,125,47,284,33,2569,61
337,347,10,337,300,154,73,228,3392,61
173,47,307,138,276,198,223,161,60,62
67,270,359,216,174,312,126,230,654,62
201,127,174,138,231,356,388,267,1528,62
316,282,365,153,200,397,232,285,3937,62
268,163,257,368,64,118,156,340,1577,63
152,171,180,217,219,64,80,224,1754,63
212,282,113,14,157,335,392,367,1996,63
381,37,200,300,81,399,320,115,3000,63
11,59,383,366,45,36,124,115,624,64
0,259,187,307,8,36,119,76,1580,64
39,101,25,166,37,61,22,202,3492,64
179,332,152,243,56,323,317,320,3808,64
275,166,371,229,218,2,341,202,2405,65
159,266,22,216,367,34,341,16,2607,65
378,93,171,234,289,398,136,175,2807,65
61,257,125,267,358,17,172,117,3347,65
190,270,345,149,312,279,198,324,1529,66
0,177,173,303,163,291,119,110,3697,66
296,271,228,204,237,321,39,97,3865,66
32,326,129,206,286,104,53,2,3954,66
29,113,65,16,55,290,53,254,56,67
239,282,228,199,383,108,72,258,108,67
97,64,121,81,298,380,31,93,1996,67
283,145,300,288,46,243,60,145,2713,67
193,98,182,7,80,233,369,365,275,68
323,240,374,68,398,127,339,276,628,68
336,377,34,232,170,201,59,348,2344,68
339,345,174,211,134,159,9,66,3933,68
362,247,378,163,215,19,63,292,411,69
389,179,89,145,207,259,386,63,2602,69
382,368,132,268,132,92,292,158,2839,69
241,335,20,389,3,156,233,315,2954,69
119,66,160,204,296,0,322,89,188,70
398,22,9,91,52,239,205,379,2469,70
0,264,85,388,352,41,70,275,2478,70
281,265,66,158,132,90,359,152,3569,70
147,315,126,258,203,288,80,103,607,71
172,290,218,354,213,152,386,99,641,71
44,69,352,105,133,214,238,396,2251,71
263,202,344,163,176,342,67,257,3182,71
34,49,97,355,358,267,155,230,7,72
147,107,306,205,346,249,140,72,1375,72
155,171,209,183,257,2,362,300,1558,72
57,180,135,41,67,88,207,185,3315,72
216,132,384,225,96,176,155,53,1182,73
9,141,298,187,206,114,80,398,2560,73
116,259,282,120,66,367,339,139,2599,73
218,31,35,284,398,88,59,360,2721,73
365,32,161,339,165,284,109,332,85,74
134,284,100,210,238,134,291,378,735,74
296,254,149,38,44,210,268,321,1679,74
83,63,57,108,316,318,79,238,3412,74
344,357,279,263,132,108,46,122,732,75
260,266,9,258,323,341,253,142,1850,75
356,338,105,99,111,81,337,9,2223,75
391,20,394,199,359,290,234,224,3582,75
200,90,146,208,331,131,211,175,373,76
385,143,181,128,26,257,310,33,437,76
313,231,80,198,172,259,198,392,665,76
49,61,204,146,238,342,149,312,1009,76
102,347,322,183,154,173,111,246,331,77
186,158,395,249,193,289,195,329,751,77
285,13,317,352,113,121,389,271,1703,77
201,90,355,327,222,338,110,399,2000,77
45,317,21,187,174,276,87,114,424,78
162,218,37,20,342,141,138,363,1836,78
202,4,89,83,251,311,259,94,2428,78
285,149,87,21,276,340,58,242,3506,78
228,181,22,205,257,358,112,11,210,79
351,133,250,170,219,335,275,309,2271,79
395,226,149,41,378,217,352,179,2852,79
145,180,10,317,49,50,118,387,3357,79
181,75,88,96,323,153,195,301,418,80
140,27,179,316,296,361,353,271,1540,80
263,84,23,326,339,323,194,183,2927,80
262,275,12,99,46,340,276,356,3935,80
204,333,324,393,361,12,320,58,1537,81
134,22,95,344,344,218,373,91,2880,81
244,201,327,333,143,335,131,250,3762,81
268,366,74,242,163,18,74,70,3898,81
1,10,312,136,297,229,357,20,91,82
167,60,194,366,274,321,301,40,617,82
252,24,175,87,6,307,162,195,1076,82
69,362,115,326,328,233,139,256,3777,82
332,192,59,315,13,1,80,16,726,83
201,322,88,65,276,148,142,22,2252,83
300,7,385,36,161,258,394,192,2613,83
94,395,190,147,344,255,72,269,3409,83
12,289,234,17,148,389,380,117,366,84
315,310,191,39,391,282,289,51,911,84
145,338,205,278,265,194,260,124,1066,84
244,322,399,58,221,146,226,232,2103,84
301,152,375,284,321,383,338,133,2219,85
105,301,36,266,31,393,303,237,2224,85
69,216,181,336,110,63,190,230,2559,85
378,359,379,347,226,285,180,194,3501,85
22,245,268,250,379,130,47,357,1067,86
292,354,257,139,344,213,8,322,1274,86
207,155,386,277,303,30,157,136,1464,86
11,26,326,339,230,47,216,34,2625,86
321,79,230,173,180,0,347,133,1847,87
167,357,290,278,202,288,239,12,2627,87
305,130,331,159,254,194,252,355,3754,87
318,18,106,337,147,229,237,261,3967,87
122,322,299,380,128,222,386,39,673,88
99,365,255,96,337,91,154,349,1562,88
229,128,45,139,281,145,390,196,1608,88
135,331,160,132,138,72,178,351,3023,88
290,231,179,154,286,379,1,145,299,89
197,130,250,92,276,377,225,51,309,89
286,253,209,227,226,298,251,361,898,89
115,137,255,251,8,153,357,46,2972,89
23,373,206,224,143,183,333,136,80,90
375,50,24,300,137,180,313,128,1034,90
165,285,321,39,370,256,398,237,1774,90
319,384,157,12,106,166,179,93,3769,90
374,214,22,174,133,55,170,161,2352,91
188,8,80,304,61,183,65,326,3365,91
93,71,184,59,399,35,163,154,3600,91
368,266,93,174,165,193,240,112,3989,91
334,263,249,152,61,226,368,371,321,92
192,156,7,122,44,16,207,102,568,92
155,248,177,328,137,385,97,67,2394,92
189,391,63,33,252,215,374,277,2513,92
397,105,259,391,168,372,155,155,931,93
323,384,373,335,197,122,39,97,1723,93
399,348,394,201,37,158,361,135,1814,93
386,271,199,172,244,325,263,25,2764,93
298,347,358,382,347,64,345,262,136,94
367,298,155,95,82,235,350,19,1993,94
53,149,162,194,158,91,399,71,2470,94
143,288,197,246,122,392,386,105,3127,94
92,160,58,269,244,65,387,230,84,95
85,276,298,396,153,0,79,357,1442,95
48,289,326,270,71,250,23,212,1525,95
9,223,292,158,268,166,271,385,2090,95
83,234,163,135,136,345,192,167,394,96
135,14,360,398,211,120,81,228,2053,96
50,126,362,238,398,208,272,244,2173,96
353,298,316,41,81,269,204,4,2271,96
281,33,5,159,232,254,135,266,216,97
90,234,272,243,328,260,374,199,807,97
220,331,323,301,86,283,137,299,1311,97
297,96,212,134,99,299,202,326,3431,97
258,99,268,134,210,209,224,397,419,98
279,155,60,55,326,15,235,158,1724,98
29,251,72,265,78,26,172,178,2103,98
210,41,235,96,202,145,365,397,3859,98
97,195,14,397,229,256,147,266,1208,99
57,148,86,205,189,172,118,163,1752,99
3,197,304,63,182,266,129,373,3394,99
309,41,132,207,255,174,347,204,3821,99
