310,279,1090,2968,17,343,280,62,399,393,5,181,218,3373,17
259,349,2067,3365,17,395,11,348,103,385,378,62,79,3395,17
132,23,2067,3546,17,50,292,279,30,266,118,281,321,3533,17
169,147,4,1310,18,27,273,105,119,96,72,297,271,2411,18
320,256,4,3785,18,176,235,172,0,173,1,120,270,2618,18
106,356,3867,1747,18,31,57,59,388,40,317,339,103,2735,18
311,393,3867,2023,18,202,291,335,29,322,346,394,112,3974,18
275,39,2078,948,19,69,272,256,190,89,243,350,2,986,19
240,44,2078,3640,19,90,244,197,223,153,67,233,165,2424,19
369,149,3390,581,19,108,278,204,106,136,130,84,34,3313,19
57,151,3390,584,19,348,47,127,135,173,140,319,86,3441,19
180,327,937,702,20,139,323,230,171,291,209,74,216,863,20
234,319,937,1376,20,363,13,375,49,390,100,83,236,2413,20
3,77,3193,118,20,308,67,191,10,51,317,319,38,3241,20
10,48,3193,1916,20,160,21,120,155,201,215,108,75,3406,20
373,105,515,273,21,316,108,152,266,300,266,290,65,896,21
334,20,515,1502,21,347,367,188,75,329,29,152,271,2805,21
289,110,3631,1947,21,242,58,115,42,119,64,48,106,2838,21
78,231,3631,2712,21,3,4,314,276,244,183,80,160,3766,21
80,202,1391,1928,22,389,216,225,127,151,360,356,258,626,22
259,206,1391,2586,22,160,189,38,152,234,343,202,260,2368,22
104,191,3064,1550,22,331,99,216,2,119,152,368,354,3062,22
147,88,3064,3929,22,292,364,231,210,134,246,50,123,3478,22
3,30,1584,1430,23,259,121,95,69,218,276,71,333,2123,23
167,170,1584,1621,23,330,222,236,392,117,196,3,104,2424,23
76,120,2735,1481,23,25,126,82,84,384,333,196,85,3258,23
371,62,2735,2018,23,291,182,214,164,393,73,347,282,3452,23
283,2,517,1332,24,208,344,165,14,203,199,386,12,190,24
333,373,517,3724,24,278,111,84,334,317,249,59,201,922,24
379,130,522,558,24,72,197,367,78,355,111,131,207,2664,24
346,303,522,3619,24,132,77,340,247,324,129,188,214,3547,24
217,219,3387,971,25,355,54,336,389,260,347,373,176,445,25
221,228,3387,3948,25,170,189,235,289,341,146,44,256,1110,25
188,140,3452,190,25,249,101,283,59,222,137,176,229,2291,25
139,205,3452,3415,25,19,6,127,37,236,50,104,275,2603,25
381,305,1386,3292,26,49,267,108,162,68,303,177,162,702,26
295,382,1386,3529,26,250,99,33,392,271,127,391,143,2738,26
392,59,3815,2174,26,33,86,140,256,380,309,104,379,2967,26
364,267,3815,2672,26,276,49,201,167,10,167,323,3,3534,26
68,32,97,574,27,230,209,94,104,11,27,361,269,356,27
103,230,97,3879,27,105,152,182,121,250,275,181,290,1074,27
330,201,1842,484,27,255,325,236,195,244,75,188,46,1844,27
208,361,1842,3938,27,179,115,232,151,171,200,300,198,2342,27
272,367,2540,1694,28,377,237,165,223,235,72,133,336,1743,28
200,52,2540,3755,28,262,277,255,328,366,74,29,23,2926,28
359,62,3141,271,28,399,205,365,81,141,186,218,309,3042,28
230,59,3141,3655,28,190,29,275,287,304,386,67,347,3807,28
359,143,206,1583,29,386,121,318,135,69,42,41,75,390,29
116,157,206,3953,29,319,18,273,364,123,164,225,297,1002,29
166,152,472,646,29,20,240,302,44,328,49,77,36,1260,29
102,305,472,1444,29,318,225,97,293,343,181,287,26,2998,29
123,235,786,1362,30,313,258,184,223,334,396,397,322,683,30
100,399,786,3771,30,139,6,315,79,18,128,50,81,891,30
121,240,3090,1406,30,290,104,80,239,270,322,262,21,1419,30
61,240,3090,3353,30,10,16,311,151,264,189,119,24,3889,30
326,6,2250,23,31,22,285,170,220,237,254,111,18,1632,31
342,57,2250,972,31,244,195,112,266,315,362,317,179,2484,31
341,59,2716,3251,31,105,288,139,272,202,345,296,379,3272,31
115,168,2716,3595,31,53,138,145,162,37,393,357,78,3757,31
45,388,686,1003,32,299,337,174,291,245,30,188,340,1178,32
281,1,686,1251,32,19,147,367,89,290,288,281,279,1627,32
68,393,2467,3765,32,7,225,302,168,361,220,10,143,1955,32
12,304,2467,3914,32,244,301,234,66,167,261,141,182,3603,32
286,337,2203,3201,33,309,114,190,392,241,285,179,175,775,33
368,19,2203,3708,33,67,282,247,268,126,141,71,368,1242,33
281,48,2967,949,33,315,322,250,187,42,326,165,18,1979,33
100,282,2967,3604,33,115,290,381,140,230,153,135,107,2000,33
369,336,235,1144,34,68,256,327,300,163,187,140,116,498,34
349,208,235,2564,34,353,362,131,143,65,5,376,277,502,34
395,303,2742,2859,34,312,298,227,301,329,322,336,89,2552,34
101,162,2742,3516,34,94,188,138,193,14,108,118,220,2627,34
313,183,2843,869,35,264,362,357,310,0,76,70,28,89,35
167,200,2843,2131,35,392,206,199,323,42,257,70,348,1253,35
297,98,3432,287,35,303,362,353,69,36,387,378,221,1402,35
143,182,3432,926,35,155,345,116,48,264,222,96,326,3402,35
103,335,377,921,36,299,31,212,99,23,212,79,225,3594,36
237,355,377,2139,36,88,25,384,70,285,283,205,83,3733,36
69,131,882,1045,36,163,333,44,141,90,95,344,251,3932,36
299,54,882,1456,36,125,10,283,50,44,123,351,185,3975,36
281,246,693,2009,37,224,300,250,151,224,317,71,334,1000,37
351,392,693,2244,37,329,375,384,258,63,300,40,374,2137,37
321,132,747,1675,37,76,338,320,375,354,368,301,318,2638,37
394,157,747,2813,37,162,174,202,127,171,352,128,140,3216,37
72,329,180,332,38,244,37,103,166,160,322,8,332,833,38
77,137,180,1049,38,398,298,69,263,338,46,275,61,1893,38
171,209,329,1835,38,131,100,249,54,141,176,238,183,2179,38
91,360,329,3169,38,130,2,386,146,45,282,308,220,2614,38
392,239,2170,2442,39,24,100,204,174,114,83,163,322,1332,39
68,290,2170,3757,39,113,61,383,158,358,324,340,266,2317,39
240,235,2558,640,39,309,312,302,329,340,244,125,17,2943,39
133,168,2558,1366,39,108,119,167,262,18,176,296,81,3334,39
334,295,926,1283,40,1,212,161,241,338,262,350,291,156,40
193,246,926,3764,40,149,298,393,344,127,173,307,257,1041,40
341,397,1611,1244,40,243,178,148,360,381,271,373,70,1061,40
24,231,1611,3285,40,207,350,175,246,149,372,243,27,3168,40
28,274,178,640,41,199,255,382,62,51,184,330,152,663,41
300,45,178,2308,41,282,57,283,103,238,6,336,223,1510,41
3,32,2862,3112,41,290,353,317,372,5,74,241,7,1917,41
244,85,2862,3825,41,15,161,237,336,315,203,81,172,2549,41
72,389,2929,84,42,145,303,379,23,315,193,207,153,184,42
312,370,2929,2997,42,13,285,50,69,91,60,283,229,926,42
291,258,3622,68,42,193,91,320,311,254,133,329,39,2005,42
143,93,3622,2524,42,169,119,357,171,300,382,218,342,3349,42
0,363,148,3115,43,144,42,77,90,116,245,276,202,131,43
149,224,148,3970,43,394,346,218,144,203,185,161,127,1284,43
25,302,1232,3346,43,357,13,380,215,290,276,66,134,3371,43
326,87,1232,3437,43,18,198,277,83,48,174,185,136,3951,43
283,271,1048,2499,44,363,84,68,281,40,282,258,209,68,44
243,132,1048,3089,44,230,339,323,335,236,339,131,317,146,44
96,380,2620,1912,44,124,334,379,359,310,351,351,230,388,44
237,170,2620,3686,44,391,280,171,44,231,9,133,94,2602,44
256,44,1094,643,45,86,179,93,329,203,236,176,218,537,45
283,104,1094,2113,45,189,109,291,320,188,31,152,10,1863,45
108,194,2225,2424,45,33,101,295,201,262,185,3,141,3043,45
303,72,2225,3891,45,89,215,389,263,16,202,112,91,3699,45
217,315,145,531,46,380,0,347,158,159,15,313,367,44,46
321,373,145,1206,46,285,399,208,285,345,327,154,395,1033,46
6,168,171,1285,46,146,250,255,56,47,107,230,15,1837,46
285,329,171,2913,46,336,97,244,105,204,167,173,23,2412,46
289,146,2278,283,47,235,244,55,321,393,330,375,293,83,47
259,160,2278,1582,47,397,372,367,173,389,279,323,88,2177,47
154,179,2882,1232,47,192,359,384,192,32,373,259,384,2647,47
165,305,2882,2640,47,76,241,111,83,4,328,377,150,3068,47
133,351,270,1907,48,351,176,211,43,130,295,15,90,223,48
114,347,270,2074,48,314,1,249,395,183,251,64,249,1150,48
106,294,3778,1031,48,104,216,273,40,151,286,75,262,2318,48
167,181,3778,1690,48,82,376,81,373,61,323,340,284,3238,48
171,132,1905,1797,49,310,226,33,134,120,151,385,176,270,49
298,209,1905,2291,49,354,80,245,155,200,286,230,304,1312,49
235,76,3619,272,49,341,51,131,108,196,247,378,33,2536,49
252,251,3619,2062,49,85,118,349,113,265,247,281,178,3654,49
92,110,748,479,50,232,149,203,182,31,233,75,300,20,50
170,145,748,1730,50,154,295,197,38,255,392,0,195,728,50
352,306,2209,894,50,293,320,121,367,283,11,263,300,1020,50
244,83,2209,3941,50,102,131,51,228,155,274,166,386,3833,50
82,282,2144,172,51,155,117,212,277,387,18,104,150,611,51
142,380,2144,982,51,295,147,343,276,345,63,135,23,2327,51
232,356,2832,1627,51,231,12,179,135,156,149,280,138,3722,51
96,321,2832,3403,51,168,335,110,81,358,23,333,351,3799,51
84,305,1132,1819,52,194,219,333,176,163,360,229,176,325,52
258,200,1132,2815,52,181,330,332,310,215,351,353,324,1176,52
149,188,3884,1451,52,260,310,1,82,218,345,184,296,1321,52
187,339,3884,2896,52,12,276,312,161,162,37,322,171,3155,52
252,278,966,1891,53,202,103,191,152,348,149,205,94,865,53
305,78,966,2374,53,45,206,18,15,0,195,187,2,1021,53
293,174,1828,930,53,265,20,55,185,44,157,296,13,1116,53
194,317,1828,3987,53,54,363,200,374,304,114,51,137,1205,53
211,93,237,1062,54,204,329,13,383,258,236,257,223,1761,54
33,201,237,2361,54,169,32,58,343,113,106,9,187,1948,54
218,85,2536,427,54,221,101,0,294,330,330,273,186,2572,54
341,30,2536,2152,54,76,327,369,238,34,144,381,294,3881,54
116,241,3210,2406,55,171,153,284,50,243,238,94,113,323,55
46,94,3210,3670,55,170,388,14,286,147,276,341,189,590,55
238,100,3397,2230,55,222,234,333,205,331,224,28,6,632,55
396,124,3397,3690,55,355,371,156,260,377,306,288,9,1913,55
319,320,315,2619,56,258,78,375,49,87,247,113,154,157,56
101,4,315,3655,56,187,250,99,347,202,396,147,217,1675,56
257,164,1873,684,56,308,380,14,182,230,196,39,270,2228,56
15,39,1873,2102,56,271,311,240,256,227,168,18,93,3292,56
75,211,1371,228,57,357,389,61,177,256,280,76,86,115,57
42,105,1371,2820,57,101,273,90,129,363,154,97,185,2079,57
49,175,1522,2767,57,361,97,84,290,269,360,374,286,3134,57
202,127,1522,2904,57,168,129,320,195,199,71,240,5,3266,57
123,253,57,56,58,26,227,164,119,46,166,162,145,1269,58
226,235,57,3603,58,330,138,376,25,290,33,183,317,3041,58
79,327,3234,2221,58,315,137,244,15,168,58,385,83,3183,58
387,226,3234,2478,58,224,206,232,38,115,205,45,73,3805,58
221,141,1291,13,59,129,68,82,138,11,376,372,203,506,59
177,309,1291,129,59,69,234,294,279,281,99,223,207,619,59
74,347,1713,1911,59,84,320,73,17,82,103,109,391,3191,59
17,236,1713,2733,59,217,17,132,325,55,275,101,170,3678,59
58,216,3882,1433,60,25,189,92,366,187,192,73,249,283,60
330,150,3882,3925,60,28,248,20,36,364,290,357,109,370,60
41,186,3922,1120,60,111,384,55,173,314,56,85,206,1426,60
100,201,3922,2910,60,72,161,44,127,360,168,140,185,3575,60
370,201,578,590,61,212,398,265,298,237,340,218,353,322,61
373,233,578,3363,61,377,64,122,152,11,343,46,120,2170,61
381,163,1997,1505,61,380,155,104,350,125,47,284,33,2569,61
166,332,1997,3831,61,337,347,10,337,300,154,73,228,3392,61
341,333,556,365,62,173,47,307,138,276,198,223,161,60,62
346,103,556,3218,62,67,270,359,216,174,312,126,230,654,62
284,165,1836,500,62,201,127,174,138,231,356,388,267,1528,62
171,210,1836,2512,62,316,282,365,153,200,397,232,285,3937,62
31,337,2153,1675,63,268,163,257,368,64,118,156,340,1577,63
239,308,2153,3388,63,152,171,180,217,219,64,80,224,1754,63
278,145,3875,1997,63,212,282,113,14,157,335,392,367,1996,63
332,158,3875,2917,63,381,37,200,300,81,399,320,115,3000,63
290,215,305,1572,64,11,59,383,366,45,36,124,115,624,64
373,272,305,1671,64,0,259,187,307,8,36,119,76,1580,64
257,115,654,769,64,39,101,25,166,37,61,22,202,3492,64
173,157,654,1944,64,179,332,152,243,56,323,317,320,3808,64
309,282,1869,550,65,275,166,371,229,218,2,341,202,2405,65
117,303,1869,1622,65,159,266,22,216,367,34,341,16,2607,65
386,200,3506,1038,65,378,93,171,234,289,398,136,175,2807,65
361,328,3506,3707,65,61,257,125,267,358,17,172,117,3347,65
155,130,445,386,66,190,270,345,149,312,279,198,324,1529,66
159,264,445,447,66,0,177,173,303,163,291,119,110,3697,66
266,347,1802,1243,66,296,271,228,204,237,321,39,97,3865,66
0,292,1802,1496,66,32,326,129,206,286,104,53,2,3954,66
153,330,378,2603,67,29,113,65,16,55,290,53,254,56,67
101,280,378,3467,67,239,282,228,199,383,108,72,258,108,67
124,21,1598,830,67,97,64,121,81,298,380,31,93,1996,67
91,226,1598,3809,67,283,145,300,288,46,243,60,145,2713,67
289,326,2172,1967,68,193,98,182,7,80,233,369,365,275,68
8,265,2172,2556,68,323,240,374,68,398,127,339,276,628,68
304,2,2470,295,68,336,377,34,232,170,201,59,348,2344,68
68,137,2470,1639,68,339,345,174,211,134,159,9,66,3933,68
293,336,1672,2921,69,362,247,378,163,215,19,63,292,411,69
81,154,1672,2991,69,389,179,89,145,207,259,386,63,2602,69
183,89,2007,2062,69,382,368,132,268,132,92,292,158,2839,69
50,220,2007,3771,69,241,335,20,389,3,156,233,315,2954,69
156,365,1821,1149,70,119,66,160,204,296,0,322,89,188,70
239,27,1821,3896,70,398,22,9,91,52,239,205,379,2469,70
88,279,2782,176,70,0,264,85,388,352,41,70,275,2478,70
263,320,2782,2218,70,281,265,66,158,132,90,359,152,3569,70
38,275,594,3267,71,147,315,126,258,203,288,80,103,607,71
396,96,594,3689,71,172,290,218,354,213,152,386,99,641,71
183,187,3464,2733,71,44,69,352,105,133,214,238,396,2251,71
345,11,3464,3381,71,263,202,344,163,176,342,67,257,3182,71
26,219,591,3749,72,34,49,97,355,358,267,155,230,7,72
43,369,591,3876,72,147,107,306,205,346,249,140,72,1375,72
397,81,2681,1528,72,155,171,209,183,257,2,362,300,1558,72
212,1,2681,2857,72,57,180,135,41,67,88,207,185,3315,72
326,372,2280,2299,73,216,132,384,225,96,176,155,53,1182,73
201,50,2280,2465,73,9,141,298,187,206,114,80,398,2560,73
197,62,2454,1292,73,116,259,282,120,66,367,339,139,2599,73
396,226,2454,2059,73,218,31,35,284,398,88,59,360,2721,73
174,56,27,2706,74,365,32,161,339,165,284,109,332,85,74
330,48,27,2742,74,134,284,100,210,238,134,291,378,735,74
376,350,3288,2836,74,296,254,149,38,44,210,268,321,1679,74
191,313,3288,3788,74,83,63,57,108,316,318,79,238,3412,74
364,25,1272,2270,75,344,357,279,263,132,108,46,122,732,75
48,29,1272,3856,75,260,266,9,258,323,341,253,142,1850,75
373,345,1833,2215,75,356,338,105,99,111,81,337,9,2223,75
324,230,1833,3006,75,391,20,394,199,359,290,234,224,3582,75
369,211,2585,877,76,200,90,146,208,331,131,211,175,373,76
267,199,2585,2945,76,385,143,181,128,26,257,310,33,437,76
282,203,3855,280,76,313,231,80,198,172,259,198,392,665,76
43,249,3855,3632,76,49,61,204,146,238,342,149,312,1009,76
331,316,1694,1095,77,102,347,322,183,154,173,111,246,331,77
33,221,1694,3325,77,186,158,395,249,193,289,195,329,751,77
188,356,3594,56,77,285,13,317,352,113,121,389,271,1703,77
287,79,3594,3899,77,201,90,355,327,222,338,110,399,2000,77
175,184,1772,286,78,45,317,21,187,174,276,87,114,424,78
151,1,1772,2701,78,162,218,37,20,342,141,138,363,1836,78
30,74,2235,635,78,202,4,89,83,251,311,259,94,2428,78
55,113,2235,1400,78,285,149,87,21,276,340,58,242,3506,78
292,180,1668,2080,79,228,181,22,205,257,358,112,11,210,79
163,271,1668,2304,79,351,133,250,170,219,335,275,309,2271,79
153,350,2822,2155,79,395,226,149,41,378,217,352,179,2852,79
57,61,2822,2293,79,145,180,10,317,49,50,118,387,3357,79
51,289,1983,2651,80,181,75,88,96,323,153,195,301,418,80
219,189,1983,3912,80,140,27,179,316,296,361,353,271,1540,80
56,317,2153,3234,80,263,84,23,326,339,323,194,183,2927,80
178,369,2153,3323,80,262,275,12,99,46,340,276,356,3935,80
85,254,1004,741,81,204,333,324,393,361,12,320,58,1537,81
99,358,1004,2137,81,134,22,95,344,344,218,373,91,2880,81
245,274,1144,816,81,244,201,327,333,143,335,131,250,3762,81
1,375,1144,3984,81,268,366,74,242,163,18,74,70,3898,81
103,77,663,2361,82,1,10,312,136,297,229,357,20,91,82
160,375,663,3324,82,167,60,194,366,274,321,301,40,617,82
291,50,1243,3432,82,252,24,175,87,6,307,162,195,1076,82
336,281,1243,3925,82,69,362,115,326,328,233,139,256,3777,82
112,41,512,2596,83,332,192,59,315,13,1,80,16,726,83
369,148,512,3908,83,201,322,88,65,276,148,142,22,2252,83
286,389,3952,741,83,300,7,385,36,161,258,394,192,2613,83
249,231,3952,3788,83,94,395,190,147,344,255,72,269,3409,83
39,237,278,2087,84,12,289,234,17,148,389,380,117,366,84
7,225,278,3849,84,315,310,191,39,391,282,289,51,911,84
309,183,3864,1416,84,145,338,205,278,265,194,260,124,1066,84
7,277,3864,3734,84,244,322,399,58,221,146,226,232,2103,84
197,371,2377,3037,85,301,152,375,284,321,383,338,133,2219,85
148,392,2377,3796,85,105,301,36,266,31,393,303,237,2224,85
50,32,2439,2054,85,69,216,181,336,110,63,190,230,2559,85
31,5,2439,2523,85,378,359,379,347,226,285,180,194,3501,85
214,119,769,77,86,22,245,268,250,379,130,47,357,1067,86
177,39,769,520,86,292,354,257,139,344,213,8,322,1274,86
179,23,2150,719,86,207,155,386,277,303,30,157,136,1464,86
318,285,2150,1095,86,11,26,326,339,230,47,216,34,2625,86
324,333,979,555,87,321,79,230,173,180,0,347,133,1847,87
165,265,979,1407,87,167,357,290,278,202,288,239,12,2627,87
316,117,2256,181,87,305,130,331,159,254,194,252,355,3754,87
68,112,2256,3155,87,318,18,106,337,147,229,237,261,3967,87
344,363,795,3388,88,122,322,299,380,128,222,386,39,673,88
130,259,795,3631,88,99,365,255,96,337,91,154,349,1562,88
211,145,3033,1004,88,229,128,45,139,281,145,390,196,1608,88
278,300,3033,3005,88,135,331,160,132,138,72,178,351,3023,88
318,129,1567,147,89,290,231,179,154,286,379,1,145,299,89
250,374,1567,375,89,197,130,250,92,276,377,225,51,309,89
297,236,3032,455,89,286,253,209,227,226,298,251,361,898,89
302,20,3032,3319,89,115,137,255,251,8,153,357,46,2972,89
295,94,2763,2188,90,23,373,206,224,143,183,333,136,80,90
31,80,2763,2415,90,375,50,24,300,137,180,313,128,1034,90
394,8,2778,1535,90,165,285,321,39,370,256,398,237,1774,90
99,26,2778,3220,90,319,384,157,12,106,166,179,93,3769,90
250,383,3005,1045,91,374,214,22,174,133,55,170,161,2352,91
182,11,3005,1502,91,188,8,80,304,61,183,65,326,3365,91
313,270,3326,205,91,93,71,184,59,399,35,163,154,3600,91
283,170,3326,1747,91,368,266,93,174,165,193,240,112,3989,91
276,214,535,325,92,334,263,249,152,61,226,368,371,321,92
113,130,535,3701,92,192,156,7,122,44,16,207,102,568,92
393,74,939,2889,92,155,248,177,328,137,385,97,67,2394,92
12,160,939,2927,92,189,391,63,33,252,215,374,277,2513,92
21,0,1034,3118,93,397,105,259,391,168,372,155,155,931,93
23,208,1034,3491,93,323,384,373,335,197,122,39,97,1723,93
358,47,2799,2026,93,399,348,394,201,37,158,361,135,1814,93
171,42,2799,3192,93,386,271,199,172,244,325,263,25,2764,93
350,355,918,108,94,298,347,358,382,347,64,345,262,136,94
127,181,918,3035,94,367,298,155,95,82,235,350,19,1993,94
60,248,3852,1632,94,53,149,162,194,158,91,399,71,2470,94
215,101,3852,3260,94,143,288,197,246,122,392,386,105,3127,94
157,202,93,267,95,92,160,58,269,244,65,387,230,84,95
369,362,93,3198,95,85,276,298,396,153,0,79,357,1442,95
51,255,2634,1791,95,48,289,326,270,71,250,23,212,1525,95
269,270,2634,2716,95,9,223,292,158,268,166,271,385,2090,95
253,171,1444,586,96,83,234,163,135,136,345,192,167,394,96
314,18,1444,2376,96,135,14,360,398,211,120,81,228,2053,96
281,108,3806,98,96,50,126,362,238,398,208,272,244,2173,96
346,311,3806,2858,96,353,298,316,41,81,269,204,4,2271,96
276,349,246,2679,97,281,33,5,159,232,254,135,266,216,97
35,177,246,3418,97,90,234,272,243,328,260,374,199,807,97
272,176,2646,270,97,220,331,323,301,86,283,137,299,1311,97
193,395,2646,3481,97,297,96,212,134,99,299,202,326,3431,97
128,159,1971,1027,98,258,99,268,134,210,209,224,397,419,98
135,218,1971,2989,98,279,155,60,55,326,15,235,158,1724,98
376,107,2851,101,98,29,251,72,265,78,26,172,178,2103,98
210,67,2851,1358,98,210,41,235,96,202,145,365,397,3859,98
248,204,1613,846,99,97,195,14,397,229,256,147,266,1208,99
399,204,1613,1686,99,57,148,86,205,189,172,118,163,1752,99
57,174,3198,1736,99,3,197,304,63,182,266,129,373,3394,99
361,164,3198,2910,99,309,41,132,207,255,174,347,204,3821,99
