705,143,864,3,792,654,572,606,766,6
348,806,63,273,5,109,555,784,850,6
425,644,825,413,370,49,762,702,991,6
660,28,634,311,816,261,120,826,27,7
931,373,869,887,135,267,58,860,405,7
788,111,443,9,578,151,610,650,410,7
42,499,670,798,492,358,183,590,424,7
188,399,602,401,630,954,537,734,436,7
798,679,75,729,95,655,92,635,471,7
234,764,699,710,70,47,112,690,563,7
49,488,603,118,800,519,65,475,629,7
209,795,991,978,701,422,708,475,760,7
861,525,45,839,226,397,465,430,876,7
465,38,977,887,932,25,998,642,123,8
75,656,340,949,86,799,520,138,345,8
988,82,726,359,86,412,122,214,565,8
334,719,553,101,719,201,167,245,697,8
196,668,308,918,777,581,635,211,718,8
199,672,90,305,607,975,591,853,774,8
261,642,235,353,454,198,859,13,796,8
233,208,912,185,166,527,577,342,845,8
382,249,944,462,596,39,122,796,863,8
308,962,578,202,350,311,263,977,960,8
761,246,779,451,558,828,84,286,69,9
642,475,39,920,838,808,316,534,71,9
343,463,1,419,137,392,260,872,143,9
461,319,582,101,820,469,129,754,466,9
345,319,327,765,272,302,390,804,495,9
828,945,382,288,489,37,528,84,558,9
888,721,481,959,454,404,27,876,602,9
102,269,846,430,554,391,398,249,687,9
47,897,696,445,63,637,145,990,687,9
817,908,502,665,852,680,625,927,714,9
308,912,278,874,728,265,541,316,5,10
92,471,813,621,378,392,247,470,48,10
611,705,935,30,775,100,98,311,95,10
894,885,385,775,165,231,258,859,271,10
778,347,132,533,838,965,776,787,563,10
993,34,364,426,141,496,850,98,592,10
6,247,620,535,231,697,340,677,605,10
575,657,350,829,487,437,476,914,829,10
986,738,414,944,205,705,770,594,838,10
712,519,271,235,830,954,541,908,864,10
438,232,118,683,783,595,976,191,12,11
415,639,277,446,786,373,557,796,148,11
572,658,65,657,406,838,368,22,257,11
914,637,348,813,312,61,399,134,296,11
560,112,290,203,344,341,205,553,305,11
227,809,815,800,845,833,392,293,314,11
430,125,267,526,803,326,936,360,602,11
242,569,746,496,192,363,14,59,707,11
855,517,853,390,710,318,634,831,715,11
654,781,314,440,513,459,511,684,908,11
407,627,401,437,485,549,389,453,13,12
88,75,583,456,790,936,35,490,74,12
324,55,568,241,377,52,604,323,84,12
854,426,701,376,648,431,325,959,106,12
387,985,826,438,870,918,605,966,115,12
272,465,166,873,81,952,137,235,418,12
222,628,709,49,279,432,639,537,439,12
672,212,706,985,135,911,968,229,698,12
88,6,755,208,378,305,4,179,798,12
473,447,55,513,91,365,840,450,825,12
57,147,808,715,753,875,582,337,17,13
575,154,582,334,737,394,673,87,85,13
54,755,728,238,227,751,876,615,107,13
257,747,831,822,7,584,855,54,320,13
329,406,63,278,34,0,504,898,349,13
957,548,571,39,631,348,467,122,566,13
432,775,852,522,892,894,235,400,601,13
905,910,223,55,862,798,226,669,602,13
874,387,686,57,818,550,57,918,644,13
731,430,755,537,956,271,968,917,715,13
804,1,993,373,174,109,521,660,85,14
399,240,200,146,841,776,151,836,331,14
813,920,846,86,21,858,23,230,350,14
789,506,881,884,548,390,965,930,466,14
720,446,456,339,897,361,849,265,748,14
539,972,762,443,830,293,716,337,775,14
286,563,189,188,264,934,234,973,785,14
39,729,220,338,496,630,354,837,884,14
784,229,233,998,578,432,732,75,884,14
321,70,424,23,36,12,714,1,913,14
713,927,538,373,369,954,199,547,55,15
550,880,192,507,872,218,380,636,67,15
375,576,259,986,995,906,518,905,71,15
819,101,244,488,42,537,791,499,201,15
777,684,615,763,641,261,941,318,207,15
305,784,977,524,167,456,799,677,325,15
407,553,9,785,665,951,968,500,402,15
502,398,954,569,835,405,607,504,489,15
351,315,945,842,239,730,955,313,890,15
2,131,861,70,432,265,259,384,941,15
303,71,334,734,186,213,764,13,26,16
285,571,756,319,998,255,924,930,153,16
591,60,615,252,735,539,419,561,258,16
758,483,85,7,40,155,480,917,296,16
189,353,703,127,569,262,348,934,395,16
723,963,374,24,814,136,718,843,724,16
895,329,436,917,94,668,472,58,807,16
767,130,483,823,699,782,682,339,825,16
476,419,336,923,266,588,640,635,870,16
186,886,284,892,521,480,529,648,891,16
707,211,120,762,737,329,728,237,38,17
391,400,990,843,680,466,941,657,117,17
313,472,902,229,331,591,31,860,198,17
564,125,181,550,986,54,779,949,319,17
582,824,824,76,904,748,135,611,509,17
820,205,344,994,658,640,939,42,668,17
906,47,996,600,946,938,523,898,733,17
551,600,508,930,767,37,983,216,758,17
200,731,503,765,381,592,71,573,856,17
771,840,884,145,573,852,518,734,958,17
249,798,979,606,898,357,161,623,27,18
578,276,521,723,86,52,866,195,192,18
933,23,99,947,371,550,234,358,269,18
978,77,91,225,359,303,504,381,285,18
858,841,845,71,770,89,399,308,429,18
425,43,928,56,976,655,423,134,526,18
593,281,762,843,181,913,428,708,649,18
413,179,963,168,546,524,885,6,700,18
11,510,516,185,825,596,616,551,779,18
87,545,419,65,859,259,121,880,852,18
700,585,411,184,544,502,456,492,1,19
995,758,574,975,131,894,808,736,148,19
806,454,762,580,760,792,961,109,257,19
100,111,520,489,113,641,807,276,283,19
430,795,564,875,869,319,16,738,434,19
20,328,393,955,925,909,726,115,495,19
19,917,924,13,767,371,772,626,508,19
926,807,34,258,732,939,451,288,801,19
873,558,734,297,883,375,973,860,829,19
109,245,543,472,791,94,829,204,933,19
846,756,96,595,595,173,766,587,99,20
951,577,210,13,887,298,88,605,127,20
552,279,299,349,775,325,665,550,244,20
191,996,647,180,792,632,767,703,483,20
978,657,927,275,287,15,190,22,524,20
808,992,631,36,23,62,328,868,586,20
896,328,723,554,579,193,915,286,634,20
540,540,484,583,782,767,100,726,703,20
189,208,709,146,250,108,399,883,718,20
17,131,510,136,185,812,89,44,804,20
302,57,145,138,388,452,142,863,340,21
636,259,619,244,421,369,971,761,342,21
861,284,455,271,338,627,856,682,676,21
662,864,983,97,38,711,378,928,799,21
229,484,70,403,237,870,638,820,808,21
690,420,782,800,39,626,237,954,817,21
454,241,749,168,994,928,902,668,861,21
345,179,241,452,43,420,108,316,883,21
913,940,101,771,633,723,297,586,959,21
776,806,395,441,65,684,609,11,993,21
181,71,739,400,84,462,158,369,17,22
627,476,297,478,367,747,61,781,52,22
684,62,494,588,783,652,756,28,65,22
790,519,360,600,761,367,587,640,240,22
342,735,41,655,461,755,717,262,327,22
83,687,502,481,281,53,984,259,478,22
576,231,507,620,780,177,68,996,686,22
663,662,374,301,9,962,279,489,864,22
25,607,209,497,715,929,866,501,889,22
908,556,893,867,138,384,297,344,896,22
940,670,756,445,980,524,199,529,50,23
827,958,668,10,866,156,39,941,292,23
731,188,551,80,341,349,528,448,361,23
866,580,323,548,44,973,63,277,365,23
72,574,144,794,417,389,569,756,634,23
851,934,772,399,999,211,708,272,817,23
625,425,671,673,967,368,574,898,832,23
718,529,938,317,37,631,894,679,870,23
697,628,464,147,293,630,167,324,883,23
277,564,307,166,967,620,57,996,963,23
784,987,294,857,239,123,655,285,95,24
226,942,832,638,791,773,45,687,105,24
219,866,787,336,3,459,185,595,168,24
485,717,61,410,860,493,783,724,220,24
157,459,548,720,559,562,819,457,264,24
664,478,466,81,860,605,918,441,435,24
869,951,82,386,634,468,897,114,535,24
479,478,19,462,172,839,962,998,830,24
240,827,88,925,673,143,28,218,838,24
92,998,71,591,711,483,569,372,867,24
45,790,182,82,114,630,707,177,173,25
432,797,231,518,767,355,945,788,363,25
205,36,860,11,41,461,369,577,580,25
681,61,809,603,423,979,277,752,641,25
91,451,23,176,777,800,935,802,642,25
633,776,541,356,271,737,854,338,772,25
304,840,193,877,442,227,132,838,813,25
404,18,604,762,495,585,512,325,919,25
532,324,632,141,704,252,441,874,922,25
976,697,180,796,867,667,215,647,993,25
650,312,541,678,944,403,654,440,189,26
873,60,363,993,698,193,637,670,200,26
343,277,97,414,360,224,3,267,270,26
14,215,568,556,100,411,731,743,282,26
518,239,439,634,883,735,725,712,344,26
99,59,739,943,919,448,341,302,346,26
941,243,243,987,646,832,191,223,493,26
273,753,580,65,484,294,562,397,635,26
461,990,411,728,708,903,81,415,945,26
740,994,396,590,741,775,15,286,985,26
952,123,279,223,633,53,9,307,101,27
255,159,967,767,133,684,101,556,271,27
8,922,964,712,300,713,37,44,318,27
155,182,463,565,685,506,446,653,454,27
29,198,941,722,934,254,832,849,557,27
899,798,251,181,680,408,182,692,602,27
795,598,181,399,298,541,322,992,656,27
213,44,59,970,602,474,215,766,751,27
902,78,196,368,283,945,766,43,926,27
500,622,22,515,434,14,610,519,948,27
739,601,77,592,926,640,444,594,15,28
102,77,792,354,585,871,409,311,20,28
674,942,730,873,138,241,968,474,45,28
924,8,199,659,769,834,254,191,164,28
263,902,928,888,556,626,238,27,232,28
774,980,950,658,225,644,502,646,314,28
809,518,497,408,145,116,421,847,332,28
662,610,73,61,87,409,695,14,494,28
238,270,987,623,701,611,933,551,591,28
727,947,924,866,297,557,599,905,896,28
430,904,716,498,375,685,522,875,15,29
97,292,332,45,454,307,492,959,27,29
142,452,685,116,645,585,813,744,32,29
252,702,610,704,325,480,636,825,204,29
594,841,164,767,456,772,168,468,417,29
149,806,210,814,709,430,540,956,592,29
194,467,104,408,314,102,988,461,622,29
313,122,784,174,947,839,104,93,927,29
701,870,713,214,411,310,654,197,965,29
376,828,136,186,946,581,284,78,979,29
173,893,158,162,893,88,653,673,61,30
767,757,617,637,562,174,509,235,158,30
265,195,723,15,264,942,12,845,181,30
122,99,804,696,183,367,957,909,270,30
807,763,866,90,821,90,590,142,387,30
233,662,910,38,508,822,599,305,421,30
507,195,665,109,195,210,308,43,461,30
45,782,579,546,20,214,409,935,487,30
149,385,103,778,716,929,592,966,552,30
779,649,262,739,542,921,85,829,969,30
779,433,676,529,939,679,750,744,124,31
265,209,932,990,104,440,703,668,170,31
458,585,276,21,716,237,102,72,229,31
383,175,668,987,845,620,85,232,292,31
563,909,534,231,230,433,952,947,317,31
148,381,999,699,966,331,737,235,584,31
295,279,346,783,435,463,96,90,616,31
207,280,629,478,782,744,170,16,743,31
788,42,716,47,199,137,107,803,826,31
329,136,962,714,922,191,599,317,961,31
61,640,826,52,192,652,372,662,72,32
474,183,985,393,346,625,797,109,137,32
269,262,856,697,795,651,551,258,309,32
773,349,196,127,206,395,89,678,383,32
707,786,309,539,986,63,556,298,481,32
188,946,227,738,69,315,186,342,584,32
125,526,530,736,152,349,636,506,590,32
853,211,335,354,95,369,384,925,734,32
260,154,739,234,61,787,280,947,758,32
853,690,572,263,503,976,987,687,847,32
256,674,829,893,35,655,780,211,12,33
99,911,664,181,241,836,398,803,140,33
899,832,863,896,150,433,51,323,145,33
316,760,881,129,139,328,492,128,217,33
973,409,291,330,684,509,280,913,294,33
264,417,286,286,885,55,321,187,370,33
86,771,784,487,738,491,833,560,444,33
849,227,849,843,711,593,422,641,457,33
692,652,873,829,576,250,40,543,732,33
480,107,539,534,561,960,245,174,817,33
651,778,435,894,214,769,185,184,0,34
910,171,994,931,439,35,44,322,126,34
303,20,136,436,838,406,740,47,158,34
32,551,963,569,986,560,287,931,292,34
392,599,42,179,2,273,155,696,358,34
603,808,793,48,331,36,754,9,417,34
489,188,67,84,550,327,851,90,464,34
561,88,527,606,65,327,134,35,505,34
354,695,770,749,444,160,354,502,683,34
817,998,508,189,875,44,322,791,789,34
333,588,220,249,308,681,994,436,1,35
498,344,519,336,448,318,995,423,59,35
894,802,438,28,883,964,510,872,152,35
792,118,256,665,7,656,42,188,165,35
113,329,607,344,943,416,633,997,389,35
286,518,859,350,393,202,641,522,427,35
118,157,681,143,581,19,142,527,604,35
374,128,264,238,351,398,450,316,721,35
855,994,533,584,346,342,440,581,735,35
839,928,17,909,84,153,173,304,790,35
505,586,68,474,618,291,369,545,14,36
611,119,463,132,236,583,520,40,31,36
294,530,678,700,256,805,550,58,61,36
377,833,431,511,698,684,679,714,217,36
716,479,895,221,503,368,958,371,479,36
422,421,980,87,356,527,528,5,654,36
413,681,379,14,240,443,727,371,842,36
86,984,278,526,32,647,87,126,924,36
523,877,179,979,210,764,508,26,925,36
753,554,907,974,276,170,697,417,945,36
274,508,639,585,526,707,917,612,36,37
799,495,472,537,252,956,356,326,348,37
8,258,891,140,23,868,756,836,369,37
994,596,984,340,417,351,855,237,383,37
301,586,516,443,159,273,799,657,572,37
871,242,527,839,428,569,199,167,749,37
411,89,915,248,796,765,382,678,837,37
322,495,974,320,610,739,426,647,839,37
264,423,683,27,914,495,311,557,849,37
729,517,664,791,649,302,895,891,993,37
181,192,166,118,6,64,161,341,36,38
541,496,820,868,679,36,542,463,218,38
706,212,773,798,731,805,848,7,326,38
852,698,0,760,287,809,944,395,394,38
998,194,352,687,50,586,250,419,480,38
471,898,39,92,969,589,15,228,513,38
200,386,974,841,729,783,767,25,641,38
95,902,364,469,104,178,428,748,807,38
257,632,713,446,618,795,444,274,833,38
240,692,350,135,13,511,462,897,857,38
844,317,471,888,108,900,818,867,29,39
577,636,135,818,959,48,38,665,230,39
463,548,543,371,627,626,678,978,322,39
77,692,502,957,858,106,354,564,523,39
478,379,749,318,301,227,65,116,601,39
378,4,644,283,157,719,383,894,653,39
853,710,693,605,854,772,95,548,659,39
509,297,483,328,36,412,60,431,808,39
116,382,923,640,345,539,85,596,861,39
536,738,120,383,414,902,636,798,984,39
318,816,783,955,124,531,333,223,181,40
322,42,802,526,683,287,550,629,202,40
117,144,320,161,201,577,126,776,301,40
840,605,17,890,770,218,271,131,326,40
85,264,121,971,686,863,959,980,394,40
961,510,848,512,831,15,328,485,496,40
952,717,967,879,985,570,250,183,632,40
326,120,512,260,969,858,379,751,747,40
395,277,638,967,552,149,708,864,913,40
254,332,993,961,917,180,50,586,975,40
221,613,342,813,410,503,745,650,2,41
788,63,935,827,16,122,208,987,29,41
805,100,388,528,918,886,209,823,242,41
925,684,824,651,366,279,454,544,261,41
613,287,811,155,566,341,418,325,339,41
437,743,607,925,796,923,871,485,531,41
124,702,505,890,538,68,422,555,579,41
651,198,317,831,899,203,747,993,760,41
982,966,434,289,589,371,882,437,952,41
703,681,352,259,5,969,78,636,982,41
816,796,607,986,109,394,39,939,77,42
987,154,534,352,439,95,1,699,116,42
65,45,550,800,320,783,419,897,153,42
227,407,609,500,964,834,481,53,273,42
128,517,745,951,810,426,945,29,360,42
972,389,471,946,505,998,59,28,438,42
32,691,132,20,290,725,991,986,564,42
467,644,387,708,676,808,637,48,596,42
16,477,655,936,549,64,83,613,695,42
177,348,479,153,342,110,164,629,732,42
141,528,174,592,806,216,348,380,32,43
134,282,573,912,757,801,254,232,621,43
203,889,279,782,924,606,974,908,698,43
30,72,705,634,221,517,458,111,711,43
927,183,279,4,345,216,480,451,739,43
33,430,348,602,816,785,339,483,861,43
540,865,18,582,137,624,124,3,865,43
42,962,614,465,269,212,481,841,878,43
878,237,917,823,387,900,371,65,948,43
443,374,122,869,878,450,146,33,975,43
987,886,130,85,790,41,69,855,119,44
912,730,615,665,796,826,367,721,140,44
857,491,527,537,464,239,540,388,267,44
181,167,593,477,307,516,933,710,342,44
679,672,543,81,815,462,667,217,415,44
113,533,714,481,924,684,88,136,428,44
600,758,727,819,766,389,338,511,577,44
904,293,551,966,542,819,742,973,778,44
203,417,537,145,308,915,456,35,966,44
929,476,972,925,799,306,756,435,991,44
896,36,4,406,990,7,124,92,28,45
114,658,735,539,312,512,380,509,295,45
923,785,699,360,99,455,414,132,314,45
205,453,473,724,853,627,783,582,427,45
3,783,783,923,454,476,88,289,462,45
126,543,890,834,334,387,320,140,717,45
703,677,583,533,632,844,465,517,786,45
841,384,428,618,30,966,891,694,831,45
542,188,159,656,574,774,525,131,852,45
735,574,63,252,900,348,641,15,988,45
683,238,884,352,852,827,809,232,1,46
610,681,727,392,765,178,735,967,208,46
927,908,608,658,534,916,629,104,378,46
362,472,171,903,5,644,137,113,525,46
472,253,150,264,56,450,150,178,572,46
929,21,89,142,957,888,344,474,578,46
780,225,65,350,437,401,812,190,596,46
602,614,447,408,590,96,26,676,768,46
246,182,711,235,258,627,784,291,872,46
265,943,459,30,330,837,891,612,880,46
732,938,565,838,580,624,62,322,32,47
951,84,439,972,155,200,566,410,237,47
244,691,994,282,788,581,60,779,241,47
407,768,814,310,138,673,517,23,256,47
173,489,916,83,662,336,910,434,360,47
579,708,974,321,169,232,4,921,441,47
401,567,773,386,436,715,742,939,543,47
549,394,20,717,824,931,296,370,550,47
361,864,967,759,806,835,316,796,588,47
104,741,247,466,906,282,560,983,884,47
393,174,60,836,707,445,315,775,22,48
398,248,533,609,897,939,316,767,27,48
497,32,886,182,135,668,636,522,230,48
250,486,148,625,995,467,685,495,405,48
573,373,507,467,421,721,870,385,425,48
389,729,80,721,673,25,166,666,524,48
98,341,530,998,641,845,568,512,544,48
723,822,26,771,693,189,399,720,671,48
768,887,486,900,901,851,411,215,772,48
762,395,223,245,369,472,967,784,772,48
544,249,346,103,351,13,775,492,20,49
957,264,741,10,95,960,567,978,122,49
505,724,253,631,63,222,328,899,196,49
858,773,270,362,142,708,794,379,205,49
947,737,375,283,462,462,665,124,259,49
565,530,846,525,503,959,643,33,379,49
358,717,915,479,500,783,845,241,484,49
462,213,166,623,386,980,957,882,512,49
39,659,672,965,946,350,226,298,711,49
623,557,333,520,353,25,769,973,819,49
142,796,356,885,319,661,221,825,162,50
126,566,662,487,119,510,720,847,237,50
776,989,520,146,842,875,566,526,418,50
403,957,191,637,165,725,848,895,485,50
811,385,629,966,625,341,556,0,503,50
259,53,851,150,21,557,496,695,551,50
422,698,691,966,340,377,903,703,684,50
178,933,390,617,582,527,112,983,749,50
512,523,922,226,158,392,415,27,802,50
876,684,178,597,484,4,580,762,870,50
246,613,812,525,155,435,266,570,155,51
801,188,56,488,208,910,379,650,229,51
608,608,216,9,742,763,119,274,280,51
862,834,991,76,499,504,906,743,375,51
11,810,876,190,784,972,525,698,453,51
615,973,366,910,641,88,7,271,629,51
805,512,919,132,907,998,56,710,635,51
320,788,948,322,586,585,715,822,763,51
595,900,418,845,671,714,290,203,789,51
492,797,487,430,782,13,177,394,927,51
230,367,770,110,78,746,783,932,12,52
546,758,520,604,846,311,908,286,194,52
695,321,192,500,853,111,599,781,269,52
647,357,395,968,612,805,449,558,308,52
797,91,557,55,257,421,101,441,440,52
568,374,423,507,674,856,784,51,643,52
695,337,666,782,914,295,426,230,685,52
631,992,353,511,411,821,886,127,804,52
624,262,890,567,545,287,976,489,931,52
274,892,244,819,250,620,240,52,984,52
274,45,721,846,823,285,714,354,38,53
602,543,773,889,139,882,524,958,49,53
201,972,638,284,6,348,100,448,65,53
467,223,213,925,231,483,78,449,149,53
690,98,298,56,78,257,418,7,270,53
4,718,660,958,633,592,955,83,514,53
422,553,891,2,224,231,851,31,519,53
768,647,434,82,346,56,65,0,560,53
507,10,563,389,335,279,697,367,634,53
298,638,877,506,775,73,245,691,637,53
196,747,915,819,511,260,772,830,35,54
415,322,869,151,917,846,13,988,106,54
260,401,165,738,103,457,231,843,317,54
432,481,93,17,363,748,179,794,452,54
446,725,651,657,207,995,936,67,489,54
958,386,912,211,754,850,967,507,496,54
141,112,17,961,307,927,528,614,688,54
120,829,861,732,518,555,809,61,744,54
950,877,683,237,193,324,683,389,807,54
651,796,897,362,125,208,821,970,933,54
486,605,948,897,505,428,678,787,47,55
906,550,10,284,475,871,710,818,71,55
571,38,835,839,303,222,968,349,399,55
70,340,829,771,225,349,251,84,410,55
433,401,910,436,900,870,515,982,641,55
86,459,937,499,936,273,324,180,694,55
320,871,257,655,212,571,915,787,848,55
381,737,20,925,391,48,998,250,866,55
625,758,873,82,827,512,876,554,879,55
963,528,842,964,393,643,374,539,957,55
90,276,669,669,136,604,185,366,68,56
744,408,569,793,643,996,38,38,137,56
174,819,29,254,549,609,377,303,267,56
258,592,709,356,630,643,16,143,270,56
512,345,910,807,951,738,869,761,285,56
266,353,354,631,41,512,594,79,511,56
641,283,498,915,377,686,701,848,871,56
222,494,146,455,710,777,495,351,874,56
202,28,425,814,879,630,706,265,908,56
314,396,740,83,344,883,249,279,931,56
505,832,151,913,895,851,135,280,176,57
375,361,680,649,959,997,309,547,328,57
703,552,977,331,50,448,661,210,336,57
961,707,825,276,385,880,547,602,339,57
91,957,284,464,77,323,366,567,444,57
553,798,684,577,301,769,53,188,716,57
112,230,573,971,934,751,165,374,793,57
196,715,124,860,51,634,92,657,794,57
965,422,976,430,892,513,18,913,904,57
44,481,741,745,173,397,150,95,950,57
47,689,681,927,126,661,523,461,102,58
965,640,505,949,659,257,79,88,426,58
598,551,12,974,626,871,510,499,502,58
166,669,547,234,437,568,964,646,574,58
872,238,593,275,211,885,198,135,598,58
786,653,703,596,714,285,801,794,702,58
251,483,56,822,264,534,845,452,835,58
894,480,882,287,469,877,790,343,863,58
558,239,167,600,864,755,298,575,937,58
927,95,554,417,998,515,421,305,942,58
401,188,101,937,587,383,148,885,94,59
709,150,499,46,229,184,718,322,221,59
657,955,288,594,988,290,183,525,285,59
78,519,742,426,547,887,163,282,388,59
327,468,704,177,970,312,848,90,606,59
104,391,430,419,988,837,112,799,626,59
829,572,154,409,779,484,409,76,643,59
168,92,360,225,266,505,243,728,669,59
965,739,401,684,76,923,463,768,691,59
614,814,824,710,103,78,346,475,813,59
596,880,431,484,541,158,20,786,40,60
616,608,794,422,440,992,602,881,125,60
655,121,46,491,314,210,954,981,344,60
384,871,270,411,253,604,457,443,347,60
811,555,269,601,379,545,236,603,638,60
728,225,239,349,196,120,326,865,647,60
854,29,905,760,999,71,260,213,651,60
141,50,605,709,309,419,925,887,848,60
1,475,810,201,494,363,229,17,864,60
875,932,936,306,601,317,54,123,944,60
155,222,265,839,145,993,275,395,79,61
458,195,863,194,489,3,180,791,175,61
606,487,471,687,482,136,245,288,511,61
747,42,134,51,989,581,439,757,677,61
248,870,174,966,180,968,466,380,723,61
663,665,794,872,288,960,913,367,840,61
822,587,438,640,41,700,834,272,850,61
73,912,417,685,382,812,771,223,853,61
596,158,672,936,25,609,354,874,858,61
925,417,4,54,24,946,387,440,935,61
108,584,358,461,803,787,307,534,317,62
302,221,655,461,780,744,652,569,500,62
155,939,852,506,931,54,190,638,559,62
530,349,428,621,488,44,900,102,573,62
377,128,228,549,89,313,449,878,631,62
900,670,255,77,103,638,298,696,673,62
240,351,307,100,759,853,552,828,703,62
198,166,105,43,628,175,586,849,870,62
868,431,807,573,256,451,98,664,938,62
679,334,410,376,163,357,405,933,970,62
40,881,675,229,503,5,148,576,0,63
477,31,705,642,108,97,856,717,103,63
919,754,632,576,436,693,288,383,151,63
393,491,247,415,591,10,274,343,188,63
134,577,899,585,191,766,342,132,316,63
885,175,44,541,754,968,921,47,511,63
297,103,257,709,592,987,720,852,613,63
451,894,364,573,493,908,830,989,937,63
127,292,939,69,252,192,904,985,986,63
124,359,625,332,783,460,902,774,987,63
95,587,487,656,31,376,761,220,32,64
379,32,128,157,251,49,493,813,71,64
570,763,941,278,179,138,714,109,241,64
128,178,192,906,152,816,180,963,714,64
361,216,887,400,907,539,279,494,752,64
427,380,804,460,943,348,51,561,813,64
247,651,539,231,576,52,690,992,862,64
545,166,876,353,56,167,311,835,884,64
239,850,218,752,908,755,481,985,907,64
915,178,795,617,521,582,419,874,976,64
575,545,944,880,44,536,238,156,23,65
969,602,671,882,938,796,361,910,59,65
225,818,197,725,469,513,716,407,129,65
843,109,792,849,947,758,544,575,602,65
348,478,228,740,55,650,948,191,604,65
957,176,299,587,418,870,225,916,703,65
164,662,844,724,394,601,205,383,763,65
306,610,476,295,245,929,202,326,890,65
470,323,300,809,279,941,952,286,918,65
675,695,363,628,942,149,921,107,954,65
515,515,534,530,778,197,881,143,35,66
956,823,238,570,468,820,382,929,63,66
838,250,421,211,152,277,865,405,281,66
282,451,112,313,945,523,260,710,454,66
435,366,119,860,180,564,919,136,517,66
21,604,454,789,751,933,343,545,539,66
830,292,100,700,963,892,6,366,567,66
564,774,84,126,615,998,550,350,861,66
840,92,836,269,753,742,719,520,877,66
686,680,475,937,667,987,231,744,881,66
313,786,503,900,939,844,205,550,120,67
372,150,257,693,702,719,788,893,141,67
199,442,217,898,668,804,868,219,162,67
497,784,486,256,288,368,637,677,185,67
483,916,532,685,406,77,547,774,263,67
644,821,519,194,966,22,290,296,442,67
517,973,729,726,469,321,474,342,474,67
831,337,435,262,739,159,428,903,605,67
772,616,384,633,828,311,915,156,619,67
262,500,456,130,713,988,235,504,671,67
976,508,987,131,907,738,99,758,134,68
33,846,952,367,447,591,160,863,395,68
469,379,205,560,63,127,240,727,462,68
738,729,368,685,664,730,869,598,468,68
467,801,513,659,80,24,485,650,488,68
779,971,762,902,8,311,196,485,525,68
928,139,763,680,997,180,561,22,870,68
558,348,601,751,978,167,882,76,924,68
126,503,942,405,22,32,610,424,985,68
454,848,462,402,653,335,379,419,994,68
63,606,36,718,803,154,947,921,99,69
506,534,182,498,568,29,171,868,130,69
272,514,60,898,515,724,856,973,152,69
387,741,875,561,109,342,953,96,180,69
706,669,437,335,212,214,423,850,300,69
963,114,979,961,88,400,303,994,571,69
269,452,643,259,825,638,240,30,588,69
560,669,772,665,924,318,670,780,764,69
205,430,46,373,352,305,920,490,825,69
560,337,273,151,449,660,643,968,866,69
