490,5209,5210,789,8,742,217,78,591,499,200,527,69,4895,8
116,5209,5210,7548,8,179,494,592,259,332,606,678,614,4945,8
561,3550,1545,949,9,380,774,77,107,279,243,542,348,2452,9
573,3550,1545,1573,9,447,387,383,580,752,636,286,254,3181,9
480,3550,2861,3731,9,57,607,17,584,388,166,699,400,3932,9
430,3550,2861,7763,9,290,631,720,325,40,410,204,370,4238,9
450,6464,2059,210,9,743,202,613,751,241,643,435,237,5876,9
664,6464,2059,4080,9,390,193,673,497,549,269,361,331,6283,9
464,6464,7719,708,9,578,451,90,184,581,717,315,178,7005,9
405,6464,7719,5871,9,648,737,65,733,566,423,213,780,7191,9
5,4730,2240,5288,10,31,703,143,357,687,116,720,313,961,10
458,4730,2240,7452,10,410,97,361,633,761,239,746,733,1411,10
327,4730,4318,2516,10,79,662,286,153,699,299,152,203,1934,10
231,4730,4318,6878,10,464,728,349,308,77,676,144,693,2604,10
285,6897,7140,3866,10,21,322,621,81,274,180,212,597,3730,10
580,6897,7140,7727,10,325,214,231,192,105,313,536,736,5275,10
72,6897,7208,3868,10,131,277,115,696,430,585,135,686,5772,10
683,6897,7208,7709,10,227,140,88,143,212,344,156,789,6903,10
314,885,6147,430,11,779,452,693,127,348,773,452,53,214,11
150,885,6147,6179,11,540,660,244,205,696,529,552,565,2463,11
378,885,7015,1371,11,733,762,543,183,536,207,646,551,3074,11
131,885,7015,5941,11,510,700,660,271,346,192,160,65,5517,11
227,3098,1509,2207,11,46,525,109,430,279,387,199,511,5661,11
674,3098,1509,4111,11,174,46,700,299,153,508,102,279,6393,11
418,3098,2477,5442,11,172,432,444,50,51,773,774,102,6403,11
713,3098,2477,7587,11,112,677,182,125,760,416,435,178,7749,11
289,1001,2378,299,12,692,637,360,706,60,87,791,444,4683,12
48,1001,2378,6372,12,114,497,377,15,778,588,384,46,4738,12
403,1001,6582,394,12,63,738,765,539,443,673,133,354,5166,12
765,1001,6582,444,12,782,187,52,596,677,567,319,640,5454,12
604,5144,5762,1667,12,260,320,241,742,644,369,679,507,5536,12
346,5144,5762,5286,12,492,570,50,255,683,148,124,799,5568,12
340,5144,6417,712,12,310,266,594,417,89,157,331,122,6413,12
33,5144,6417,2790,12,22,189,109,5,780,282,632,646,6892,12
553,308,251,3046,13,558,310,394,333,179,442,606,746,1974,13
64,308,251,3239,13,77,549,276,787,505,402,417,80,2094,13
398,308,5904,4293,13,89,661,731,360,29,700,371,401,4277,13
387,308,5904,6076,13,751,656,544,359,299,98,597,734,4586,13
460,1941,1948,1456,13,798,770,294,449,375,711,74,367,4721,13
302,1941,1948,5437,13,592,21,608,207,92,464,507,84,5553,13
576,1941,5176,6652,13,780,323,206,63,630,746,372,748,6566,13
207,1941,5176,6965,13,243,547,484,735,3,520,350,653,7001,13
491,3629,6764,4578,14,495,650,777,525,201,36,251,46,341,14
8,3629,6764,7961,14,290,61,781,776,402,85,416,782,1667,14
111,3629,7202,712,14,358,554,43,789,394,92,492,681,1926,14
742,3629,7202,1621,14,486,773,165,178,337,670,452,261,1991,14
528,7643,1645,3755,14,15,432,685,681,609,77,797,353,3480,14
548,7643,1645,4685,14,573,22,615,280,229,342,427,49,4000,14
656,7643,2274,2746,14,173,475,233,462,165,198,156,265,6488,14
456,7643,2274,4934,14,541,317,605,563,541,220,126,198,7117,14
696,392,370,4837,15,736,414,730,258,207,533,502,626,963,15
26,392,370,5880,15,313,150,355,258,625,368,763,247,1658,15
630,392,3428,1562,15,274,63,667,765,785,306,588,722,2124,15
126,392,3428,1667,15,345,68,47,399,211,278,509,412,4155,15
456,448,1482,1444,15,759,534,205,147,144,572,283,598,4395,15
16,448,1482,7445,15,499,35,490,290,360,269,32,505,6799,15
517,448,7211,395,15,537,522,139,173,111,263,724,270,6913,15
792,448,7211,2595,15,654,14,33,731,207,651,36,446,7879,15
363,2307,2144,4907,16,756,364,488,793,224,170,601,767,747,16
139,2307,2144,5482,16,87,172,771,242,195,485,90,394,1277,16
187,2307,3596,3545,16,102,352,286,341,70,487,146,241,1691,16
428,2307,3596,4855,16,260,329,773,724,256,73,255,539,1992,16
468,7461,1696,3207,16,342,78,86,798,665,521,136,625,2394,16
783,7461,1696,4998,16,522,754,678,373,0,219,340,752,5436,16
751,7461,4696,170,16,759,404,370,685,33,717,562,183,5904,16
514,7461,4696,3746,16,716,764,235,550,14,221,308,13,7231,16
354,251,1765,2038,17,151,586,448,363,752,698,338,148,2853,17
259,251,1765,7508,17,261,686,720,686,411,373,293,179,3477,17
499,251,4954,7574,17,585,260,389,705,234,193,703,332,4108,17
318,251,4954,7575,17,724,551,361,309,774,753,457,481,4844,17
540,3494,2005,521,17,350,565,182,213,336,782,47,287,4918,17
764,3494,2005,5013,17,307,729,202,462,422,763,2,201,5126,17
622,3494,4806,1166,17,160,555,377,278,464,582,679,706,6414,17
728,3494,4806,5920,17,633,54,662,388,679,502,781,41,7502,17
396,4122,4271,3639,18,791,171,399,469,461,557,708,319,521,18
154,4122,4271,4031,18,535,604,489,555,403,372,605,684,2736,18
320,4122,4462,2064,18,178,133,54,430,517,95,719,120,3037,18
746,4122,4462,5302,18,716,654,323,364,576,787,782,386,3188,18
528,7108,3990,1252,18,132,100,233,93,599,619,526,132,4393,18
375,7108,3990,7416,18,448,610,681,259,767,142,46,647,4502,18
447,7108,6907,1392,18,692,36,491,645,645,153,246,116,6473,18
336,7108,6907,7088,18,344,618,543,537,558,721,462,3,7382,18
210,2582,1859,4015,19,111,179,626,82,605,614,334,191,2802,19
158,2582,1859,6129,19,525,508,603,144,338,747,183,333,3314,19
592,2582,1933,2616,19,63,380,528,527,271,442,226,514,3443,19
323,2582,1933,3643,19,342,756,127,348,208,413,265,93,4417,19
642,4012,1606,4429,19,128,609,224,145,160,567,693,283,5263,19
480,4012,1606,6190,19,282,440,728,56,332,771,675,535,5675,19
668,4012,6349,3680,19,109,621,716,749,153,640,53,645,7492,19
633,4012,6349,4866,19,154,362,122,178,773,107,449,662,7908,19
773,2690,5078,489,20,210,207,465,329,735,370,726,674,713,20
170,2690,5078,5076,20,587,296,574,549,690,627,468,541,996,20
226,2690,7449,16,20,229,758,29,8,327,262,163,610,1340,20
686,2690,7449,7383,20,204,156,763,536,727,647,214,416,1832,20
55,6413,4812,133,20,658,649,163,775,672,767,141,617,1846,20
600,6413,4812,5354,20,384,458,439,707,267,284,273,558,5779,20
331,6413,4973,1133,20,9,15,670,13,603,449,613,361,6063,20
254,6413,4973,7097,20,718,123,396,700,455,206,563,93,7635,20
356,544,851,287,21,383,535,291,112,312,150,652,672,354,21
238,544,851,4498,21,126,143,119,494,208,714,235,528,749,21
757,544,6519,2863,21,747,223,399,428,252,489,634,526,1779,21
256,544,6519,6197,21,91,703,720,275,39,211,395,343,3586,21
502,4614,1780,1455,21,770,328,33,216,619,258,229,612,4956,21
711,4614,1780,3374,21,792,65,700,735,778,113,571,299,6959,21
375,4614,6631,4146,21,238,780,536,553,72,144,289,530,7097,21
227,4614,6631,4977,21,402,120,764,717,158,153,259,633,7292,21
147,3414,5268,602,22,188,71,105,783,653,28,73,553,130,22
219,3414,5268,756,22,360,463,298,380,459,219,338,327,387,22
697,3414,6997,3380,22,787,350,239,583,611,296,382,585,757,22
393,3414,6997,3718,22,130,545,201,571,794,690,551,759,1736,22
163,6029,2397,2338,22,234,353,317,771,636,73,5,291,4436,22
19,6029,2397,6142,22,459,215,456,702,397,256,670,560,4844,22
583,6029,7211,2272,22,355,181,18,575,251,420,168,398,5240,22
559,6029,7211,4400,22,188,218,722,498,704,421,51,412,6396,22
308,2353,699,2413,23,530,64,653,477,245,240,690,179,9,23
81,2353,699,7044,23,558,187,599,670,315,630,233,159,3825,23
383,2353,3664,314,23,330,191,292,526,217,225,637,568,3882,23
166,2353,3664,5917,23,330,793,93,450,85,48,727,430,4347,23
599,2692,190,654,23,37,158,364,491,122,571,532,31,5418,23
152,2692,190,1208,23,439,190,326,643,28,278,718,570,5779,23
665,2692,3348,4198,23,276,267,70,485,185,608,418,53,5919,23
483,2692,3348,4725,23,194,431,722,790,326,371,799,236,7246,23
771,3912,2061,1442,24,218,699,585,568,431,725,327,226,479,24
751,3912,2061,6252,24,279,597,265,23,246,479,439,2,2736,24
583,3912,3129,2607,24,390,580,20,112,531,262,539,677,2909,24
73,3912,3129,4526,24,22,662,734,451,574,664,575,562,4185,24
108,6250,5032,376,24,667,261,513,663,509,786,227,464,5684,24
50,6250,5032,3102,24,411,145,750,232,242,157,192,209,6144,24
755,6250,6638,4272,24,692,574,582,130,224,200,27,334,6334,24
33,6250,6638,6268,24,557,489,258,261,742,608,482,615,7846,24
741,3437,3936,947,25,442,345,340,698,591,792,686,189,45,25
400,3437,3936,7561,25,325,328,24,122,632,412,436,459,1607,25
197,3437,4750,1185,25,66,723,685,76,100,409,299,647,2623,25
573,3437,4750,7049,25,42,540,164,127,95,625,652,608,4203,25
128,6029,2968,6109,25,783,127,686,383,522,318,432,266,4256,25
625,6029,2968,7992,25,366,81,414,758,107,163,687,78,4511,25
21,6029,5650,6894,25,503,83,267,453,350,131,427,265,5561,25
15,6029,5650,7169,25,760,270,358,498,534,367,411,66,7898,25
355,4273,1386,2439,26,604,228,75,176,604,508,354,113,601,26
744,4273,1386,6537,26,464,83,588,269,152,745,324,559,639,26
521,4273,1635,2264,26,492,238,257,45,280,177,368,48,1021,26
381,4273,1635,2718,26,674,744,529,187,758,61,368,793,2085,26
145,7636,1473,973,26,510,778,788,646,145,763,277,703,3622,26
636,7636,1473,6406,26,407,185,754,196,743,161,540,675,4657,26
771,7636,6540,5874,26,661,72,669,725,42,85,777,545,5920,26
134,7636,6540,6934,26,61,211,60,371,731,754,464,573,6322,26
691,3727,1632,204,27,215,338,173,568,316,497,467,143,721,27
670,3727,1632,2795,27,396,173,44,385,602,121,575,471,2011,27
181,3727,2104,1560,27,790,182,712,772,733,778,17,19,2211,27
512,3727,2104,2357,27,310,186,619,347,226,410,158,698,3725,27
621,6132,2398,3030,27,561,730,642,4,3,224,304,41,4099,27
570,6132,2398,3848,27,309,440,394,275,594,691,607,491,4596,27
251,6132,6139,4234,27,336,177,434,546,200,147,371,50,6004,27
785,6132,6139,6204,27,299,279,335,15,349,8,31,131,6507,27
784,3021,5689,5836,28,411,276,539,30,302,614,475,131,2547,28
99,3021,5689,7385,28,108,538,399,431,672,152,410,273,3463,28
279,3021,7135,5230,28,75,107,397,634,104,411,266,620,3692,28
406,3021,7135,6493,28,242,767,353,125,283,570,652,399,4509,28
479,7856,452,1594,28,495,320,605,588,200,656,730,613,5954,28
706,7856,452,1655,28,194,712,114,733,62,130,498,754,6537,28
335,7856,5893,1281,28,192,732,483,401,578,16,311,432,6661,28
170,7856,5893,3121,28,628,301,647,721,348,72,144,706,7735,28
25,1397,3167,2591,29,405,161,639,137,233,632,432,704,960,29
590,1397,3167,5732,29,610,561,355,725,28,414,70,511,2148,29
559,1397,5482,181,29,704,524,729,152,614,770,207,213,2505,29
426,1397,5482,7042,29,279,391,213,685,290,183,488,163,3296,29
418,3215,183,79,29,524,109,415,112,605,469,558,164,3682,29
555,3215,183,5032,29,459,165,342,467,58,406,440,427,4186,29
268,3215,3340,997,29,715,649,665,725,299,177,657,474,6121,29
80,3215,3340,7176,29,549,18,594,236,749,224,238,50,7148,29
362,4233,221,4193,30,504,373,497,637,7,443,314,32,1527,30
407,4233,221,6899,30,138,525,293,709,394,203,94,672,1768,30
447,4233,3066,1340,30,664,144,142,787,627,743,323,237,4928,30
567,4233,3066,2316,30,12,311,350,522,146,677,660,443,5114,30
58,7485,4181,30,30,50,254,85,627,278,677,281,277,5777,30
569,7485,4181,4498,30,364,83,441,220,84,237,540,585,6875,30
347,7485,7537,5531,30,591,689,706,533,507,7,52,125,7491,30
435,7485,7537,6825,30,578,90,184,775,398,733,233,418,7550,30
679,1388,3918,1880,31,43,717,612,771,541,141,456,485,817,31
156,1388,3918,7701,31,760,436,711,640,253,63,686,581,904,31
42,1388,6586,594,31,510,137,229,707,441,89,635,749,4175,31
132,1388,6586,651,31,21,731,639,26,201,187,715,481,4517,31
499,5097,3203,4674,31,566,176,643,78,333,550,124,677,6368,31
365,5097,3203,7944,31,407,95,33,765,95,228,508,715,6908,31
217,5097,4279,5148,31,559,10,648,107,482,425,332,136,7087,31
483,5097,4279,5517,31,9,390,9,557,368,295,504,753,7297,31
417,3717,265,6358,32,109,375,592,502,247,731,573,355,711,32
603,3717,265,7826,32,335,153,666,253,624,669,782,5,752,32
730,3717,3018,4495,32,316,317,687,307,553,615,260,14,834,32
303,3717,3018,7564,32,719,263,21,485,142,480,439,675,3320,32
483,7168,3673,2471,32,288,282,792,414,32,195,15,423,5071,32
483,7168,3673,7425,32,330,758,688,493,172,466,433,623,5114,32
605,7168,5275,770,32,188,93,56,301,288,512,420,316,5870,32
422,7168,5275,5833,32,57,375,255,394,383,463,327,246,7602,32
207,4894,2593,2881,33,736,316,396,243,438,572,621,116,929,33
562,4894,2593,4714,33,479,746,231,71,762,50,306,371,1112,33
754,4894,5615,1684,33,479,243,723,428,354,716,505,566,1520,33
728,4894,5615,7266,33,372,89,142,189,283,422,263,182,2686,33
641,5156,3071,6660,33,349,214,356,437,133,665,285,252,3385,33
565,5156,3071,7924,33,118,281,31,696,300,744,778,143,3863,33
210,5156,3838,149,33,90,405,641,585,799,37,45,307,5258,33
52,5156,3838,4632,33,377,327,695,241,692,655,48,318,5273,33
436,1385,1102,252,34,429,738,621,441,677,223,426,520,1413,34
315,1385,1102,6344,34,610,659,689,354,586,124,493,771,1543,34
723,1385,1956,930,34,275,55,704,74,345,704,730,382,2505,34
688,1385,1956,4882,34,646,594,2,1,210,52,40,411,2628,34
293,4373,3374,5973,34,790,322,688,315,53,40,674,554,3479,34
586,4373,3374,6217,34,184,118,180,79,387,644,488,556,4470,34
699,4373,6680,2486,34,737,92,111,168,768,716,742,588,5319,34
59,4373,6680,4435,34,651,47,737,92,7,469,757,562,7926,34
248,1200,142,406,35,461,588,148,41,239,547,614,375,422,35
552,1200,142,753,35,418,139,755,233,798,27,17,421,498,35
302,1200,4899,3854,35,56,459,570,448,322,117,152,670,2348,35
738,1200,4899,5455,35,481,167,642,682,567,406,527,106,3288,35
89,2972,32,6512,35,677,454,152,493,81,138,131,366,5151,35
730,2972,32,7084,35,76,116,653,579,316,261,509,385,5330,35
629,2972,7907,2947,35,357,356,459,6,531,422,161,482,5944,35
83,2972,7907,4404,35,416,303,437,328,444,675,496,751,6647,35
162,2186,2339,6507,36,58,590,697,644,247,370,664,270,558,36
403,2186,2339,6904,36,381,758,643,243,549,613,724,73,694,36
467,2186,6217,3318,36,781,649,571,98,161,580,295,473,2531,36
298,2186,6217,5399,36,464,615,706,727,397,743,439,84,2545,36
726,2916,3787,3403,36,691,312,290,680,235,687,95,266,5670,36
79,2916,3787,5716,36,93,244,127,388,662,62,124,769,5751,36
397,2916,4590,1170,36,740,401,513,459,114,631,82,59,5806,36
583,2916,4590,5844,36,575,662,664,511,519,660,666,524,5916,36
81,693,2497,2214,37,213,606,32,288,93,99,251,51,245,37
374,693,2497,7385,37,775,353,550,524,467,704,197,513,711,37
128,693,6958,3358,37,54,696,716,111,597,714,496,159,3772,37
439,693,6958,7516,37,344,345,686,799,303,799,763,738,4185,37
284,3984,4186,5078,37,688,613,288,473,206,345,295,174,5586,37
771,3984,4186,5382,37,776,168,45,535,442,664,278,280,6003,37
705,3984,6499,485,37,785,90,628,429,132,16,344,635,7287,37
145,3984,6499,5319,37,674,163,649,560,656,491,22,132,7994,37
319,2630,3206,2653,38,20,547,393,642,620,531,564,78,820,38
414,2630,3206,4831,38,378,510,792,147,492,612,336,349,1325,38
133,2630,3825,4181,38,754,411,30,583,258,142,455,258,1464,38
577,2630,3825,4310,38,465,110,61,226,792,625,87,557,3244,38
538,4335,2898,1655,38,89,435,613,281,652,192,303,682,4238,38
786,4335,2898,5106,38,477,468,331,718,333,235,425,713,4553,38
159,4335,5690,2574,38,215,716,429,551,522,519,555,356,7056,38
622,4335,5690,6585,38,609,73,633,730,22,578,437,436,7467,38
236,2876,1170,2645,39,123,599,532,677,680,26,127,502,1137,39
190,2876,1170,2734,39,549,102,684,537,677,699,551,715,2683,39
761,2876,1258,1602,39,521,200,9,734,779,637,278,207,4823,39
105,2876,1258,6879,39,168,661,558,745,223,404,4,767,5757,39
630,4023,3063,172,39,110,747,178,555,55,602,745,128,5904,39
364,4023,3063,4412,39,796,712,482,106,36,457,33,26,6413,39
768,4023,6144,3823,39,574,699,436,221,659,675,103,214,7319,39
616,4023,6144,4814,39,543,131,400,299,476,656,628,0,7800,39
356,817,5376,6363,40,363,84,525,46,629,744,132,166,78,40
458,817,5376,7259,40,29,522,450,699,92,370,461,241,2285,40
629,817,7682,1260,40,777,759,791,447,467,146,416,423,2345,40
85,817,7682,3501,40,7,304,457,441,420,87,625,224,2484,40
360,3666,3576,3384,40,290,382,598,295,124,276,96,599,5102,40
751,3666,3576,3788,40,631,477,0,263,515,500,358,673,7471,40
27,3666,6109,6411,40,670,707,521,247,686,237,301,172,7629,40
280,3666,6109,7706,40,315,134,464,33,460,75,328,205,7742,40
378,1385,1546,346,41,250,534,600,751,559,639,443,500,280,41
525,1385,1546,6809,41,541,722,197,21,393,731,236,87,1318,41
201,1385,5433,1377,41,510,262,202,392,450,715,737,255,3584,41
759,1385,5433,2837,41,67,629,632,92,148,798,721,93,4317,41
535,6900,5646,761,41,158,310,553,367,354,424,553,731,4995,41
686,6900,5646,3194,41,615,685,633,50,63,743,42,6,5883,41
302,6900,6054,1525,41,70,110,227,630,62,142,104,485,5909,41
416,6900,6054,7911,41,142,463,504,760,759,480,65,412,7480,41
642,2102,4513,494,42,393,793,510,597,718,454,306,107,2412,42
396,2102,4513,4490,42,539,580,407,264,383,325,4,787,2933,42
64,2102,4879,6929,42,737,158,489,668,563,264,424,368,3103,42
271,2102,4879,7836,42,724,677,321,664,197,745,374,339,5865,42
569,5318,245,94,42,422,754,2,216,748,680,348,39,5981,42
716,5318,245,5762,42,375,318,676,470,11,66,259,758,6436,42
346,5318,7487,991,42,545,134,759,778,295,561,122,431,6755,42
99,5318,7487,6003,42,384,427,34,493,468,479,447,410,7931,42
674,1981,337,1630,43,220,121,326,204,567,95,283,713,907,43
752,1981,337,5356,43,332,542,792,54,691,142,649,352,1969,43
409,1981,4841,102,43,289,634,427,425,56,670,75,510,3589,43
664,1981,4841,7315,43,441,356,405,432,443,632,732,80,4650,43
73,2320,7043,2671,43,519,788,519,279,348,79,375,673,4652,43
167,2320,7043,3589,43,350,211,350,559,66,501,243,206,4745,43
459,2320,7921,607,43,510,588,696,142,570,694,752,194,6128,43
355,2320,7921,752,43,10,480,254,713,508,296,693,634,7787,43
480,797,756,5488,44,142,39,444,789,728,296,495,200,312,44
99,797,756,5504,44,115,695,506,192,115,504,372,743,1148,44
763,797,7159,1222,44,386,181,732,575,420,597,504,449,1989,44
277,797,7159,2240,44,572,403,89,596,759,773,474,192,3903,44
755,3757,4084,950,44,775,120,417,525,504,641,691,329,4015,44
229,3757,4084,6616,44,484,388,146,45,257,352,614,214,5687,44
701,3757,7317,4271,44,132,635,641,151,77,151,534,778,6272,44
440,3757,7317,4528,44,294,202,748,616,472,196,749,615,7424,44
228,2390,2842,2329,45,301,402,535,180,504,330,759,419,679,45
740,2390,2842,6720,45,596,528,215,354,276,352,204,485,2468,45
523,2390,4691,2475,45,132,719,152,601,99,275,586,670,3208,45
786,2390,4691,7582,45,477,142,464,250,381,157,610,493,3702,45
239,6271,1280,697,45,366,443,455,352,509,91,654,237,4040,45
530,6271,1280,2336,45,93,550,377,59,111,399,309,457,4304,45
542,6271,6085,4469,45,653,381,377,83,326,592,359,165,5207,45
281,6271,6085,5889,45,744,490,350,349,539,582,434,646,6811,45
307,5579,3803,3590,46,218,376,544,555,568,129,589,742,1324,46
11,5579,3803,6729,46,568,770,439,287,303,666,738,39,1762,46
582,5579,7424,458,46,647,352,84,209,476,165,193,670,4588,46
244,5579,7424,7507,46,763,61,767,470,348,277,696,58,4909,46
562,6178,1133,6451,46,460,772,139,22,417,158,637,572,5669,46
295,6178,1133,7535,46,398,686,154,19,113,159,657,209,6578,46
37,6178,4290,5522,46,457,560,677,419,35,694,169,273,6748,46
222,6178,4290,6721,46,578,205,684,621,289,112,195,205,7233,46
547,1673,3553,3102,47,543,159,171,135,714,299,178,96,49,47
770,1673,3553,4349,47,506,92,746,92,706,362,682,179,3711,47
137,1673,7782,476,47,630,551,91,649,385,128,307,330,3954,47
52,1673,7782,3287,47,792,382,386,186,484,605,77,185,4101,47
252,6256,2426,4349,47,724,361,540,430,622,215,478,475,6313,47
22,6256,2426,6301,47,757,446,38,272,615,331,136,524,6970,47
278,6256,7151,392,47,751,457,780,225,210,585,577,609,7034,47
536,6256,7151,1176,47,12,676,384,680,617,723,21,329,7041,47
248,4634,31,5191,48,298,632,558,580,600,713,426,526,413,48
410,4634,31,7562,48,395,752,427,644,469,565,92,513,1840,48
232,4634,7682,859,48,316,718,214,714,699,682,261,145,2662,48
646,4634,7682,6361,48,161,412,484,661,231,46,31,51,2709,48
493,6823,3671,213,48,25,110,222,380,597,517,452,351,3402,48
633,6823,3671,1280,48,207,395,207,480,670,134,146,109,5469,48
195,6823,6212,24,48,156,647,404,663,784,353,755,677,5722,48
145,6823,6212,6583,48,85,791,543,767,330,439,560,544,6972,48
536,2490,749,139,49,235,262,654,723,580,427,425,705,930,49
314,2490,749,3978,49,105,246,172,537,493,709,234,140,995,49
103,2490,4663,1692,49,395,375,156,782,299,148,481,350,2262,49
549,2490,4663,7193,49,13,728,371,719,378,675,577,718,3028,49
76,7670,4405,1015,49,735,668,297,328,581,391,96,155,5000,49
355,7670,4405,4803,49,278,91,626,170,387,134,119,677,6667,49
152,7670,4998,1079,49,582,409,588,531,387,283,375,433,7115,49
780,7670,4998,6094,49,238,226,763,399,158,266,312,570,7426,49
432,2131,4584,3000,50,755,372,108,380,602,171,771,683,46,50
54,2131,4584,3740,50,603,300,248,418,107,533,442,578,1273,50
306,2131,7479,622,50,239,435,98,495,652,25,111,157,1894,50
393,2131,7479,3365,50,359,297,697,456,552,567,790,326,5129,50
774,4624,396,163,50,270,735,237,321,166,187,495,791,5896,50
162,4624,396,5933,50,494,799,339,97,414,240,94,331,6294,50
416,4624,2438,3733,50,161,690,281,750,125,120,714,410,6301,50
395,4624,2438,4903,50,626,621,743,736,205,721,578,516,7443,50
650,1218,2703,908,51,514,483,123,290,383,782,672,359,189,51
608,1218,2703,3775,51,475,90,154,245,684,280,516,215,616,51
212,1218,2793,3697,51,424,236,219,264,557,7,735,132,751,51
533,1218,2793,6445,51,382,226,86,348,59,32,615,606,986,51
702,7373,4130,1759,51,203,325,37,453,542,496,697,203,3100,51
279,7373,4130,4011,51,229,654,734,304,186,629,591,525,3877,51
376,7373,6015,427,51,415,527,626,275,592,288,107,453,5645,51
118,7373,6015,3951,51,522,731,756,402,559,689,514,595,7831,51
788,4022,1571,5620,52,568,685,512,111,332,787,422,509,577,52
