318,251,4954,7575,17
540,3494,2005,521,17
764,3494,2005,5013,17
622,3494,4806,1166,17
728,3494,4806,5920,17
396,4122,4271,3639,18
154,4122,4271,4031,18
320,4122,4462,2064,18
746,4122,4462,5302,18
528,7108,3990,1252,18
375,7108,3990,7416,18
447,7108,6907,1392,18
336,7108,6907,7088,18
210,2582,1859,4015,19
158,2582,1859,6129,19
592,2582,1933,2616,19
323,2582,1933,3643,19
642,4012,1606,4429,19
480,4012,1606,6190,19
668,4012,6349,3680,19
633,4012,6349,4866,19
773,2690,5078,489,20
170,2690,5078,5076,20
226,2690,7449,16,20
686,2690,7449,7383,20
55,6413,4812,133,20
600,6413,4812,5354,20
331,6413,4973,1133,20
254,6413,4973,7097,20
356,544,851,287,21
238,544,851,4498,21
757,544,6519,2863,21
256,544,6519,6197,21
502,4614,1780,1455,21
711,4614,1780,3374,21
375,4614,6631,4146,21
227,4614,6631,4977,21
147,3414,5268,602,22
219,3414,5268,756,22
697,3414,6997,3380,22
393,3414,6997,3718,22
163,6029,2397,2338,22
19,6029,2397,6142,22
583,6029,7211,2272,22
559,6029,7211,4400,22
308,2353,699,2413,23
81,2353,699,7044,23
383,2353,3664,314,23
166,2353,3664,5917,23
599,2692,190,654,23
152,2692,190,1208,23
665,2692,3348,4198,23
483,2692,3348,4725,23
771,3912,2061,1442,24
751,3912,2061,6252,24
583,3912,3129,2607,24
73,3912,3129,4526,24
108,6250,5032,376,24
50,6250,5032,3102,24
755,6250,6638,4272,24
33,6250,6638,6268,24
741,3437,3936,947,25
400,3437,3936,7561,25
197,3437,4750,1185,25
573,3437,4750,7049,25
128,6029,2968,6109,25
625,6029,2968,7992,25
21,6029,5650,6894,25
15,6029,5650,7169,25
355,4273,1386,2439,26
744,4273,1386,6537,26
521,4273,1635,2264,26
381,4273,1635,2718,26
145,7636,1473,973,26
636,7636,1473,6406,26
771,7636,6540,5874,26
134,7636,6540,6934,26
691,3727,1632,204,27
670,3727,1632,2795,27
181,3727,2104,1560,27
512,3727,2104,2357,27
621,6132,2398,3030,27
570,6132,2398,3848,27
251,6132,6139,4234,27
785,6132,6139,6204,27
784,3021,5689,5836,28
99,3021,5689,7385,28
279,3021,7135,5230,28
406,3021,7135,6493,28
479,7856,452,1594,28
706,7856,452,1655,28
335,7856,5893,1281,28
170,7856,5893,3121,28
25,1397,3167,2591,29
590,1397,3167,5732,29
559,1397,5482,181,29
426,1397,5482,7042,29
418,3215,183,79,29
555,3215,183,5032,29
268,3215,3340,997,29
80,3215,3340,7176,29
362,4233,221,4193,30
407,4233,221,6899,30
447,4233,3066,1340,30
567,4233,3066,2316,30
58,7485,4181,30,30
569,7485,4181,4498,30
347,7485,7537,5531,30
435,7485,7537,6825,30
679,1388,3918,1880,31
156,1388,3918,7701,31
42,1388,6586,594,31
132,1388,6586,651,31
499,5097,3203,4674,31
365,5097,3203,7944,31
217,5097,4279,5148,31
483,5097,4279,5517,31
417,3717,265,6358,32
603,3717,265,7826,32
730,3717,3018,4495,32
303,3717,3018,7564,32
483,7168,3673,2471,32
483,7168,3673,7425,32
605,7168,5275,770,32
422,7168,5275,5833,32
207,4894,2593,2881,33
562,4894,2593,4714,33
754,4894,5615,1684,33
728,4894,5615,7266,33
641,5156,3071,6660,33
565,5156,3071,7924,33
210,5156,3838,149,33
52,5156,3838,4632,33
436,1385,1102,252,34
315,1385,1102,6344,34
723,1385,1956,930,34
688,1385,1956,4882,34
293,4373,3374,5973,34
586,4373,3374,6217,34
699,4373,6680,2486,34
59,4373,6680,4435,34
248,1200,142,406,35
552,1200,142,753,35
302,1200,4899,3854,35
738,1200,4899,5455,35
89,2972,32,6512,35
730,2972,32,7084,35
629,2972,7907,2947,35
83,2972,7907,4404,35
162,2186,2339,6507,36
403,2186,2339,6904,36
467,2186,6217,3318,36
298,2186,6217,5399,36
726,2916,3787,3403,36
79,2916,3787,5716,36
397,2916,4590,1170,36
583,2916,4590,5844,36
81,693,2497,2214,37
374,693,2497,7385,37
128,693,6958,3358,37
439,693,6958,7516,37
284,3984,4186,5078,37
771,3984,4186,5382,37
705,3984,6499,485,37
145,3984,6499,5319,37
319,2630,3206,2653,38
414,2630,3206,4831,38
133,2630,3825,4181,38
577,2630,3825,4310,38
538,4335,2898,1655,38
786,4335,2898,5106,38
159,4335,5690,2574,38
622,4335,5690,6585,38
236,2876,1170,2645,39
190,2876,1170,2734,39
761,2876,1258,1602,39
105,2876,1258,6879,39
630,4023,3063,172,39
364,4023,3063,4412,39
768,4023,6144,3823,39
616,4023,6144,4814,39
356,817,5376,6363,40
458,817,5376,7259,40
629,817,7682,1260,40
85,817,7682,3501,40
360,3666,3576,3384,40
751,3666,3576,3788,40
27,3666,6109,6411,40
280,3666,6109,7706,40
378,1385,1546,346,41
525,1385,1546,6809,41
201,1385,5433,1377,41
759,1385,5433,2837,41
535,6900,5646,761,41
686,6900,5646,3194,41
302,6900,6054,1525,41
416,6900,6054,7911,41
642,2102,4513,494,42
396,2102,4513,4490,42
64,2102,4879,6929,42
271,2102,4879,7836,42
569,5318,245,94,42
716,5318,245,5762,42
346,5318,7487,991,42
99,5318,7487,6003,42
674,1981,337,1630,43
752,1981,337,5356,43
409,1981,4841,102,43
664,1981,4841,7315,43
73,2320,7043,2671,43
167,2320,7043,3589,43
459,2320,7921,607,43
355,2320,7921,752,43
480,797,756,5488,44
99,797,756,5504,44
763,797,7159,1222,44
277,797,7159,2240,44
755,3757,4084,950,44
229,3757,4084,6616,44
701,3757,7317,4271,44
440,3757,7317,4528,44
228,2390,2842,2329,45
740,2390,2842,6720,45
523,2390,4691,2475,45
786,2390,4691,7582,45
239,6271,1280,697,45
530,6271,1280,2336,45
542,6271,6085,4469,45
281,6271,6085,5889,45
307,5579,3803,3590,46
11,5579,3803,6729,46
582,5579,7424,458,46
244,5579,7424,7507,46
562,6178,1133,6451,46
295,6178,1133,7535,46
37,6178,4290,5522,46
222,6178,4290,6721,46
547,1673,3553,3102,47
770,1673,3553,4349,47
137,1673,7782,476,47
52,1673,7782,3287,47
252,6256,2426,4349,47
22,6256,2426,6301,47
278,6256,7151,392,47
536,6256,7151,1176,47
248,4634,31,5191,48
410,4634,31,7562,48
232,4634,7682,859,48
646,4634,7682,6361,48
493,6823,3671,213,48
633,6823,3671,1280,48
195,6823,6212,24,48
145,6823,6212,6583,48
536,2490,749,139,49
314,2490,749,3978,49
103,2490,4663,1692,49
549,2490,4663,7193,49
76,7670,4405,1015,49
355,7670,4405,4803,49
152,7670,4998,1079,49
780,7670,4998,6094,49
432,2131,4584,3000,50
54,2131,4584,3740,50
306,2131,7479,622,50
393,2131,7479,3365,50
774,4624,396,163,50
162,4624,396,5933,50
416,4624,2438,3733,50
395,4624,2438,4903,50
650,1218,2703,908,51
608,1218,2703,3775,51
212,1218,2793,3697,51
533,1218,2793,6445,51
702,7373,4130,1759,51
279,7373,4130,4011,51
376,7373,6015,427,51
118,7373,6015,3951,51
788,4022,1571,5620,52
545,4022,1571,6724,52
526,4022,4077,2247,52
198,4022,4077,7644,52
752,5701,815,5725,52
47,5701,815,6845,52
1,5701,5004,2602,52
799,5701,5004,6771,52
656,3351,3333,4725,53
78,3351,3333,6043,53
33,3351,3656,4978,53
348,3351,3656,7950,53
228,4807,585,2641,53
272,4807,585,5424,53
455,4807,7097,2888,53
85,4807,7097,7048,53
295,4625,3674,945,54
775,4625,3674,3237,54
569,4625,7245,2740,54
482,4625,7245,5858,54
244,6381,597,3959,54
372,6381,597,4431,54
689,6381,1521,2375,54
183,6381,1521,6618,54
159,2480,3393,632,55
153,2480,3393,4335,55
56,2480,7362,2735,55
209,2480,7362,7057,55
469,7076,3022,3798,55
658,7076,3022,4014,55
490,7076,3082,803,55
665,7076,3082,7760,55
168,78,2858,2684,56
790,78,2858,4138,56
65,78,5907,6247,56
794,78,5907,6867,56
693,6216,991,1554,56
495,6216,991,5353,56
211,6216,7084,580,56
38,6216,7084,7629,56
277,1254,3391,1271,57
372,1254,3391,7217,57
350,1254,7935,4639,57
445,1254,7935,6470,57
555,2965,798,1797,57
683,2965,798,1912,57
650,2965,5140,2135,57
701,2965,5140,3712,57
199,2185,3922,4284,58
732,2185,3922,7171,58
315,2185,7896,311,58
425,2185,7896,602,58
136,4805,2359,4554,58
281,4805,2359,7963,58
666,4805,5238,3853,58
380,4805,5238,6506,58
488,4618,1279,759,59
426,4618,1279,2171,59
491,4618,2793,6309,59
22,4618,2793,6313,59
14,6897,4354,923,59
664,6897,4354,5922,59
647,6897,4568,685,59
387,6897,4568,5661,59
227,3944,1656,127,60
169,3944,1656,5749,60
567,3944,5450,2113,60
349,3944,5450,5841,60
484,5586,497,4035,60
354,5586,497,4110,60
149,5586,559,4862,60
570,5586,559,6818,60
207,2081,1305,831,61
540,2081,1305,5374,61
188,2081,2906,3001,61
709,2081,2906,5896,61
575,4667,3163,7255,61
654,4667,3163,7625,61
302,4667,6087,4465,61
743,4667,6087,4551,61
344,5958,1423,3990,62
106,5958,1423,5178,62
799,5958,3538,1989,62
119,5958,3538,4166,62
729,7071,2392,5313,62
11,7071,2392,7055,62
445,7071,5092,2501,62
475,7071,5092,4997,62
329,2300,4094,565,63
152,2300,4094,6559,63
270,2300,4486,1335,63
614,2300,4486,7029,63
616,5895,2660,581,63
661,5895,2660,2958,63
395,5895,3652,2090,63
334,5895,3652,7906,63
697,4858,2292,3173,64
285,4858,2292,3176,64
18,4858,7069,1022,64
562,4858,7069,7546,64
86,7511,4632,6548,64
614,7511,4632,7426,64
753,7511,6350,1653,64
572,7511,6350,2206,64
453,7606,2391,6630,65
647,7606,2391,7310,65
156,7606,7251,3244,65
437,7606,7251,4422,65
655,7928,2985,4144,65
14,7928,2985,4515,65
61,7928,7863,2340,65
481,7928,7863,7141,65
416,218,905,548,66
337,218,905,1901,66
390,218,6431,4256,66
258,218,6431,6405,66
319,3739,2014,1879,66
538,3739,2014,6259,66
513,3739,7534,1064,66
30,3739,7534,1534,66
774,4935,7111,2544,67
120,4935,7111,5341,67
310,4935,7964,112,67
474,4935,7964,1630,67
332,6019,1203,6475,67
296,6019,1203,7824,67
247,6019,4974,6921,67
148,6019,4974,7701,67
746,3696,2091,1741,68
588,3696,2091,3022,68
79,3696,6695,3045,68
192,3696,6695,6609,68
232,7613,1324,93,68
232,7613,1324,1456,68
717,7613,7809,844,68
115,7613,7809,5868,68
715,651,2129,3276,69
99,651,2129,3650,69
791,651,7560,239,69
8,651,7560,1529,69
504,6174,487,2219,69
9,6174,487,3013,69
196,6174,2632,5447,69
683,6174,2632,6824,69
707,3233,2625,2828,70
172,3233,2625,3589,70
444,3233,6272,503,70
756,3233,6272,6055,70
777,5667,933,7085,70
793,5667,933,7463,70
331,5667,6439,2740,70
55,5667,6439,6394,70
597,5781,2504,934,71
508,5781,2504,1009,71
38,5781,3931,1579,71
18,5781,3931,4491,71
473,7501,7040,1446,71
440,7501,7040,7623,71
607,7501,7554,1958,71
510,7501,7554,3692,71
68,1029,631,468,72
360,1029,631,4133,72
381,1029,2221,3214,72
453,1029,2221,6790,72
336,4014,5822,3171,72
113,4014,5822,7667,72
459,4014,6864,7002,72
143,4014,6864,7370,72
100,1670,946,1057,73
612,1670,946,2194,73
415,1670,4280,5713,73
427,1670,4280,6165,73
658,3856,1889,5021,73
426,3856,1889,7845,73
458,3856,3522,3090,73
357,3856,3522,7085,73
702,927,2664,529,74
554,927,2664,4256,74
8,927,7591,2911,74
435,927,7591,6164,74
207,2318,5578,2453,74
620,2318,5578,6303,74
515,2318,7393,3924,74
734,2318,7393,5473,74
544,1682,3174,559,75
553,1682,3174,3017,75
590,1682,4025,3231,75
783,1682,4025,5629,75
310,3678,7141,1704,75
675,3678,7141,5493,75
12,3678,7271,66,75
356,3678,7271,6774,75
458,3471,1004,2433,76
224,3471,1004,3657,76
686,3471,7667,3699,76
218,3471,7667,7707,76
512,4814,2260,4147,76
602,4814,2260,5379,76
720,4814,4366,4191,76
287,4814,4366,7167,76
779,723,6341,2173,77
392,723,6341,7081,77
316,723,7449,860,77
663,723,7449,1953,77
570,5613,5883,3683,77
384,5613,5883,4557,77
399,5613,7147,2539,77
395,5613,7147,7326,77
6,3194,1303,4715,78
359,3194,1303,5689,78
545,3194,6963,4644,78
206,3194,6963,5008,78
580,6278,3859,5697,78
39,6278,3859,6422,78
68,6278,5067,1752,78
114,6278,5067,7721,78
545,5,1174,2591,79
795,5,1174,6125,79
708,5,1489,3395,79
656,5,1489,4801,79
22,5596,2349,5387,79
246,5596,2349,7331,79
405,5596,6354,1244,79
278,5596,6354,3065,79
340,4404,6059,791,80
104,4404,6059,3686,80
613,4404,7746,4390,80
790,4404,7746,6912,80
264,6645,2968,2377,80
491,6645,2968,3627,80
641,6645,3180,1834,80
313,6645,3180,2483,80
760,1125,785,2308,81
761,1125,785,5553,81
386,1125,6450,965,81
105,1125,6450,4930,81
49,4391,3169,3921,81
289,4391,3169,3995,81
682,4391,7231,1857,81
118,4391,7231,6638,81
102,2980,4968,1556,82
414,2980,4968,7844,82
684,2980,7914,4523,82
777,2980,7914,7448,82
245,7448,558,539,82
485,7448,558,6616,82
223,7448,5021,4833,82
199,7448,5021,7349,82
363,7611,3188,1370,83
693,7611,3188,6629,83
707,7611,5105,4124,83
118,7611,5105,7951,83
223,7643,570,1690,83
388,7643,570,7499,83
583,7643,2646,3476,83
462,7643,2646,5706,83
14,3785,1630,5181,84
563,3785,1630,5573,84
472,3785,4404,2242,84
759,3785,4404,4120,84
414,4533,2156,4039,84
261,4533,2156,5629,84
311,4533,2472,898,84
523,4533,2472,3668,84
38,659,6485,3424,85
174,659,6485,4338,85
442,659,7479,1366,85
444,659,7479,2683,85
538,6392,448,82,85
565,6392,448,2987,85
269,6392,2339,2650,85
466,6392,2339,3049,85
609,2166,1293,3513,86
43,2166,1293,7570,86
387,2166,3077,4889,86
772,2166,3077,6294,86
628,5082,2213,804,86
250,5082,2213,4736,86
24,5082,2602,1135,86
452,5082,2602,7828,86
153,2521,3568,5399,87
78,2521,3568,7673,87
100,2521,6319,129,87
763,2521,6319,6899,87
328,4792,1330,2789,87
25,4792,1330,7026,87
738,4792,6683,14,87
412,4792,6683,3547,87
782,3933,54,906,88
251,3933,54,7341,88
379,3933,353,1578,88
537,3933,353,1632,88
747,5368,3488,2653,88
325,5368,3488,5692,88
663,5368,6214,5589,88
123,5368,6214,7948,88
41,1257,3748,4415,89
586,1257,3748,4723,89
458,1257,5968,768,89
661,1257,5968,7869,89
419,1359,2213,1281,89
526,1359,2213,4416,89
412,1359,2518,135,89
744,1359,2518,2642,89
144,797,3482,1241,90
476,797,3482,5731,90
241,797,4884,2197,90
749,797,4884,4242,90
208,5064,5661,618,90
659,5064,5661,7725,90
407,5064,7195,217,90
72,5064,7195,4291,90
229,2094,1076,2405,91
297,2094,1076,3241,91
685,2094,3924,170,91
350,2094,3924,5732,91
349,3606,1164,4637,91
384,3606,1164,4679,91
771,3606,3534,5119,91
365,3606,3534,5949,91
498,4452,6329,1711,92
713,4452,6329,3772,92
195,4452,7552,1204,92
199,4452,7552,3625,92
48,5716,2150,1061,92
225,5716,2150,2234,92
345,5716,7285,3376,92
731,5716,7285,5171,92
99,2765,2812,2344,93
43,2765,2812,5003,93
668,2765,5367,5271,93
325,2765,5367,7615,93
531,4127,260,4882,93
113,4127,260,5997,93
351,4127,7202,4421,93
175,4127,7202,6761,93
41,1334,1801,1630,94
253,1334,1801,3778,94
682,1334,5009,516,94
612,1334,5009,7400,94
724,2086,406,2322,94
25,2086,406,4652,94
492,2086,3749,182,94
75,2086,3749,5389,94
216,3605,6233,1757,95
145,3605,6233,5078,95
544,3605,6820,5621,95
107,3605,6820,5861,95
693,7193,3116,498,95
540,7193,3116,604,95
235,7193,7767,5454,95
306,7193,7767,7640,95
557,4138,6286,6477,96
426,4138,6286,7241,96
172,4138,7291,409,96
24,4138,7291,6059,96
425,6046,2013,5167,96
391,6046,2013,7249,96
669,6046,6679,2379,96
547,6046,6679,3580,96
374,6009,3947,2763,97
766,6009,3947,7153,97
545,6009,7011,2423,97
586,6009,7011,5445,97
236,7057,4737,5514,97
323,7057,4737,6158,97
467,7057,5520,4067,97
100,7057,5520,6900,97
341,3698,6180,2263,98
366,3698,6180,7869,98
571,3698,6369,4662,98
510,3698,6369,5892,98
687,7708,2464,687,98
195,7708,2464,5185,98
261,7708,7394,2479,98
623,7708,7394,4693,98
26,2393,526,326,99
200,2393,526,7864,99
653,2393,6547,1855,99
285,2393,6547,6609,99
556,3148,1043,3448,99
268,3148,1043,7661,99
22,3148,1313,1707,99
175,3148,1313,4809,99
